"Sample","20230511_IARPA_ST_TCX_TL_ALL_024_sample 006","20230511_IARPA_ST_TCX_TL_ALL_026_sample 008","20230511_IARPA_ST_TCX_TL_ALL_081_sample 047","20230511_IARPA_ST_TCX_TL_ALL_048_sample 022","20230511_IARPA_ST_TCX_TL_ALL_051_sample 025","20230511_IARPA_ST_TCX_TL_ALL_078_sample 044"
,"1. d25_sham","1. d25_sham","1. d25_sham","2. Pre_sham","2. Pre_sham","2. Pre_sham"
"a640","1.703574925","0.581571086","1.940101981","0.487864959","0.658117341","0.505686286"
"a641","0.464444018","1.273601677","1.232299356","1.073772212","0.944578879","1.515096671"
"a642","0.461392268","0.332467009","1.237357246","0.865503255","0.729995162","0.470489262"
"a643","1.553331276","1.427179993","1.627316916","1.254637277","1.3260382","2.118409008"
"a644","0.933897913","0.860599619","1.174968462","2.376287228","1.323502883","0.667926376"
"a645","2.054419524","0.6953538","0.912740258","1.045636187","0.859392403","0.680524908"
"a646","0.750659952","1.579537146","1.084728838","0.777505734","0.709660882","0.36448293"
"a647","0.888925382","1.663134925","1.53452364","0.312869949","0.403707592","0.332092238"
"a648","1.957882065","1.241730095","0.827684899","1.20915977","1.155155413","0.74806863"
"a649","3.283536862","1.097635184","1.270587813","0.986553272","1.176595999","0.638431092"
"a650","1.433317462","1.631592339","0.844685221","0.954559048","0.977823556","1.034160893"
"a651","1.187665215","0.793239306","1.278715583","0.435510235","0.720079928","0.451646825"
"a652","0.792998617","1.518622197","1.213556138","0.972242949","0.72410488","0.767924"
"a653","0.703428548","1.819788239","1.322245682","1.210315793","1.285739817","0.971372561"
"a654","0.760484295","0.772301185","0.981377756","1.233452987","1.05294857","0.609784663"
"a655","0.622241409","0.414149425","1.283384562","0.413717103","0.854969806","0.292549462"
"a656","0.766059967","0.922595724","1.024943591","0.978322254","0.97069983","0.661876398"
"a657","1.562082886","1.414381943","0.825715118","1.672420101","1.294797799","0.98830134"
"a658","1.119620944","0.659790102","0.655706758","1.55046968","1.394892092","1.009197238"
"a659","0.885284715","0.585203731","1.000679634","0.337531098","0.783206137","0.514329462"
"a660","0.575992239","0.433740279","1.115387237","0.373237776","0.79789327","0.41531044"
"a661","0.734505911","0.3509787","1.468574387","0.411614863","0.713999113","0.274265673"
"a662","1.424428169","0.953111189","0.719159685","1.23076736","1.075554014","0.477609909"
"a663","1.087272069","1.03626407","0.72938381","2.041024504","1.826353396","0.786929566"
"a664","0.936115812","1.123541525","1.292342014","1.099401948","1.033639174","1.740126741"
"a665","0.613341221","0.306739387","0.951499558","0.906321451","1.460353155","1.180830042"
"a666","1.224882715","0.721800212","1.398236841","0.590641913","1.361344359","0.681393298"
"a667","1.020792366","0.723791571","1.053868917","0.382332429","0.72686209","0.252288062"
"a668","1.377277056","0.94680788","1.046439117","0.9561578","0.917249388","0.695602041"
"a669","1.125101686","1.206864078","0.98825723","0.795189724","1.199226647","0.828385221"
"a670","0.895779264","0.716068492","1.009899161","1.503504904","1.941920835","0.592465644"
"a671","1.127671749","0.247369618","0.618850876","0.74083742","1.547630466","0.823920963"
"a672","1.197183178","0.78627132","1.339788088","0.362990023","0.414232464","0.346374247"
"a673","0.833699046","0.957733701","0.754543078","0.691179898","0.777757199","0.726152514"
"a674","0.774917295","1.492009066","1.146192993","0.961823396","1.347979113","0.914381417"
"a675","1.073625917","0.899557842","1.297221316","1.194768639","1.383793718","0.546560033"
"a676","0.383796579","0.517662534","0.779067286","0.773774205","0.78680886","0.561880812"
"a677","0.257398774","1.002953545","1.095294135","0.989894282","0.891423766","1.33661048"
"a678","1.521746421","0.621437781","0.876260904","1.106903972","1.196666906","0.668396588"
"a679","0.57969731","0.56290141","1.000507051","0.835333357","1.084924882","0.988252271"
"a680","1.012222983","1.148165269","1.250201714","1.252721436","0.930474864","1.038318919"
"a681","1.216896434","0.734219251","1.264289328","0.999355655","1.028924257","1.627202112"
"a682","0.741323797","0.284922165","0.86522703","0.891544844","0.870147155","1.493847195"
"a683","1.115058381","1.445052101","1.159551071","1.517758772","1.804812417","1.391849828"
"a684","0.783767313","0.442558768","1.384377523","1.326167089","1.229109748","1.052114116"
"a685","0.639685063","0.772681008","0.988536742","1.446064272","2.443035178","1.543477616"
"a686","1.37703889","1.260059186","0.803457589","0.769188017","2.301933324","1.38385028"
"a687","1.953321646","1.465009958","1.991069748","0.80578168","1.417253393","0.926997675"
"a688","1.614500321","1.646755622","1.799795931","0.106815699","0.986930346","0.372305201"
"a689","1.244154333","1.2627826","1.948886342","0.846569155","0.821149348","0.844062039"
"a690","0.798751051","1.117668078","1.348810275","0.814664299","1.241869404","0.86044184"
"a691","1.65795992","1.311895185","2.042440778","1.037605081","1.405641999","0.776108337"
"a692","1.512520688","2.39916695","1.669154841","1.520714319","1.506936491","0.895669439"
"a693","0.659207807","0.980785662","1.711384784","0.754119709","1.483738978","0.987795055"
"a694","1.016872496","0.952286639","2.384686208","0.969113937","2.028325999","0.928556945"
"a695","1.11626505","1.431888539","1.323940706","0.658958259","1.805110649","0.550403493"
"a696","1.833109585","0.874564575","1.909781584","1.083282091","2.149650602","0.789079596"
"a697","4.337056114","3.396099289","1.774832558","2.247167549","1.500328917","1.820260659"
"a698","1.303271126","2.896679461","2.156669605","2.300714654","1.526315724","2.410722632"
"a699","1.154820362","0.787216342","1.215339621","0.431582009","1.63084656","0.120291766"
"a700","0.336300781","0.40568222","1.697083313","0.263009505","0.743448987","0.151161179"
"a701","1.341602955","0.879031161","4.196580509","0.316757687","0.526722133","1.513322005"
"a702","1.524948864","1.843231806","2.436714033","0.646907444","0.552676844","1.101809967"
"a703","1.140836242","0.365912704","1.647398671","0.468544183","0.122138091","0.292746175"
"a704","0.108269431","1.480639804","1.042583761","0.929307398","1.668095923","1.072533426"
"a705","1.039046584","0.585044629","3.620213919","1.337683392","0.581546438","1.055825502"
"a706","0.604787267","1.165519383","1.377549102","1.314729343","2.164856434","0.914615379"
"a707","0.458563196","0.893697905","0.802376578","1.062415102","1.143155698","0.980527825"
"a708","0.668482087","1.116177852","0.929858402","1.239319613","0.916511898","1.071258378"
"a709","2.478724002","1.192663919","2.656650921","1.24910956","0.894552184","0.496471041"
"a710","7.997831792","0.831870429","2.209729096","1.167932888","0.925159746","0.986946643"
"a711","1.973302174","1.49413096","1.931529672","0.593405329","0.951618855","1.012359942"
"a712","1.081916997","1.062170024","0.890749823","1.349935389","1.394770999","1.050937045"
"a713","0.817904349","1.13730307","1.317532738","0.546888655","1.66538374","1.307385761"
"a714","1.632140481","0.701030602","1.252624502","0.356359087","0.648424568","0.604742632"
"a715","0.60583152","1.093879925","0.485484133","0.873631984","1.143600218","0.523653809"
"a716","0.685673349","0.634312538","0.636568847","0.875574769","0.881364242","0.409560384"
"a717","1.986584066","1.253698822","2.021950354","0.458115903","0.089142446","1.479664493"
"a718","0.379199678","1.073897056","0.631391899","0.548779247","0.738756283","1.283501716"
"a719","0.431254108","3.487393002","0.981825368","0.793422788","0.412476469","1.60474611"
"a720","0.653943974","1.304949776","2.224758611","0.560666545","0.763441011","0.891947065"
"a721","0.589088194","1.444511481","1.194543342","0.838921193","0.987786061","0.538445373"
"a722","1.614547907","0.646644401","3.177871411","0.64957001","1.227269086","0.45368964"
"a723","0.356278762","0.807250901","1.335654332","1.113947077","0.942371699","1.885960887"
"a724","0.847648143","0.412824635","1.793282904","1.239406837","1.050501069","3.082336165"
"a725","0.331942142","0.597851999","0.926961117","0.631650244","0.653856748","1.12285192"
"a726","0.621857063","1.302625739","0.939463569","0.771053864","1.126830818","0.823874789"
"a727","0.484643216","0.690878247","0.705444292","0.701364761","0.876587927","1.185405835"
"a728","0.920426906","0.934358099","2.15154328","1.457868242","0.866053493","1.609499023"
"a729","0.499984505","1.274170789","0.624177145","2.254305001","1.733409335","0.937387604"
"a730","0.666200773","2.144338877","1.088070643","1.469111216","3.090100066","0.82523428"
"a731","0.244410742","2.007676739","1.014467316","1.213935548","1.467221939","0.97549985"
"a732","0.814455179","1.071061615","0.650604925","0.72433344","1.061485691","1.351896841"
"a733","1.260629896","0.886286039","0.72595949","0.768601486","0.773469051","0.962551017"
"a734","0.707637062","0.784958657","0.982231599","1.560374157","1.307497126","0.927107937"
"a735","1.158405575","0.853554664","0.625277868","1.165195089","1.160118584","0.700997221"
"a736","1.244385419","0.72240695","0.90352945","0.9663201","1.100631983","0.704509453"
"a737","1.410836831","0.90220302","1.252868391","0.499233597","0.820996419","0.664935134"
"a738","0.502379982","0.408824563","1.056348041","0.146345193","0.569075305","0.17460407"
"a739","1.398533932","0.664680121","0.920798867","0.682041674","1.385563114","1.056910945"
"a740","1.097350407","0.719601996","0.53122658","0.422982636","0.904741533","0.42030822"
"a741","1.053128682","0.258964129","0.877239261","0.20023102","0.57956735","0.503531473"
"a742","0.603267953","0.404933315","1.352266118","0.372437723","0.916074409","0.332867416"
"a743","1.734366951","0.861487266","1.241317069","0.724886195","1.002738813","0.944411277"
"a744","1.490623994","0.542674486","1.920966854","0.435964745","0.836595781","0.735173174"
"a745","0.813388111","0.985278235","1.17247693","1.031369689","0.894161772","0.8752921"
"a746","0.132093688","0.735418744","0.911932605","0.903653596","0.953993809","1.288557635"
"a747","0.107680325","0.724332407","0.761319246","0.795772964","0.888596996","0.621740642"
"a748","2.161188538","1.414877886","1.20893392","0.683990258","0.64439596","0.997134752"
"a749","2.96692313","3.146391672","0.984601842","0.401037783","0.789501517","1.443573159"
"a750","0.924155253","0.689130579","2.111660867","0.497034747","0.491915642","0.317470623"
"a751","0.379636214","1.436871122","0.698755576","3.463069771","1.384917439","1.011515498"
"a752","0.628782072","0.627532994","1.510722037","1.074690764","0.486605472","0.562099221"
"a753","0.549666286","0.631590316","1.293900018","0.359483918","0.640846924","0.348463"
"a754","2.113748173","0.971680863","1.265403443","0.834012508","0.812211945","0.540165405"
"a755","1.383167595","0.951735138","1.101726673","1.079083174","0.714575254","0.393438762"
"a756","0.302325664","0.952992496","2.34232469","0.709880094","0.510732986","0.833230688"
"a757","0.404885011","0.514453467","1.614082654","0.547787144","0.344181252","0.436351567"
"a758","0.649279608","0.518738534","0.87351942","0.627926167","1.721068601","0.504009379"
"a759","1.582207186","0.843997611","2.015858697","0.473054844","0.635503076","0.268718043"
"a760","1.398152635","0.944158742","1.026967656","0.903027431","0.815430407","1.190129487"
"a761","3.062352556","1.135246122","1.626595713","0.955596582","1.069864578","1.174965262"
"a762","0.574807382","0.598476431","1.718263687","1.056839716","0.796697736","0.68910937"
"a763","0.333233729","0.551096762","1.748892203","0.931895353","1.764075937","0.245361049"
"a764","1.553401938","0.106333244","3.276941794","0.235793188","0.795595681","1.395251876"
"a765","0.681899572","0.548714734","1.012282991","0.580556599","0.988595847","0.660644144"
"a766","0.533987441","1.181986216","1.093497323","1.001168734","1.005930178","1.407981132"
"a767","0.724393571","1.365661124","1.175399197","1.518005964","1.926402048","1.680240413"
"a768","0.835373096","0.561144232","0.672005165","1.259772695","1.242501074","1.275013069"
"a769","0.646112789","0.21914099","2.17433934","0.365984327","1.265600523","1.255099247"
"a770","0.819912219","0.581052859","1.323229647","0.561594395","1.426034085","0.784669166"
"a771","0.784212397","0.40501911","1.230195723","0.421547858","0.734689171","0.491346348"
"a772","0.501846285","1.056683289","0.93949156","0.964077573","1.052560488","0.989824866"
"a773","0.395863667","1.300939456","1.48854811","1.187720395","1.750422976","2.840484536"
"a774","0.9866297","0.624902494","1.031717695","1.210814387","1.534494088","1.134352772"
"a775","0.84720717","0.950816721","2.999267344","0.664198626","1.168730765","2.471344318"
"a776","0.749193473","0.493633125","1.968402762","0.461260406","0.827452558","0.614940075"
"a777","1.243354007","0.539822992","1.959683871","0.357130761","0.737131756","0.47546777"
"a778","0.906817832","1.126923899","1.540115128","0.860910943","0.998632084","0.976699631"
"a779","0.84251988","1.255904948","1.30360288","0.829074467","1.305818728","1.063380634"
"a780","0.93972221","0.615657479","1.467447015","0.733055557","1.115824017","0.697378412"
"a781","0.58435458","0.566975352","0.956701732","1.03145415","0.809842319","0.511979607"
"a782","1.313327666","1.409925808","1.627604061","0.821656643","1.084299756","1.146973929"
"a783","0.960792677","0.787246286","0.795560676","0.54059497","0.982694201","1.21990236"
"a784","2.07491227","1.395864511","1.166623075","1.155134596","1.362285497","1.241387352"
"a785","1.504004685","1.240608139","1.778718258","0.971185514","1.254226523","0.935535542"
"a786","3.075304731","2.12281891","2.470735257","1.330134021","0.685654594","2.08910308"
"a787","0.447293013","1.02526522","1.815980872","1.005018664","0.864441098","1.359016585"
"a788","0.686013182","0.65384683","1.577310028","1.026365121","0.838639508","0.798853306"
"a789","0.652164178","0.404546111","1.995556156","0.276339032","0.866212563","0.415137189"
"a790","1.410368542","1.182218265","1.923992155","0.14576948","0.680602558","0.909605931"
"a791","0.756789148","1.607597782","1.197582538","1.073663964","0.673557968","0.574028113"
"a792","0.644754493","1.397733265","1.326103186","0.670266281","0.334627295","0.60885708"
"a793","1.367157404","0.645230604","1.186354996","0.521300304","0.736481861","0.699813105"
"a794","0.880391511","0.778877809","1.063518515","0.682770427","0.816361748","0.650574476"
"a795","1.420714916","0.707265011","1.290369454","0.59691037","0.690463493","0.591777724"
"a796","2.324679905","1.296364112","0.943897933","0.87231731","0.950228296","1.606031571"
"a797","2.908477976","1.312527935","1.211669739","0.944119361","0.946497664","2.428996723"
"a798","2.88830723","1.559789438","0.779146357","1.723622564","1.037414418","1.420973906"
"a799","1.108738999","1.07943378","1.127074172","1.121665386","0.957862844","1.439386478"
"a800","0.836629935","0.858322764","1.10268823","1.193894188","1.390385456","0.920595898"
"a801","0.469942884","0.911964708","1.023354347","0.651876655","0.621191692","1.663602493"
"a802","0.492855617","0.335058301","0.643480549","0.782011155","0.535983724","0.703102727"
"a803","0.65785604","0.572047631","0.725953161","0.942654318","0.805386254","0.982037489"
"a804","1.015072193","1.200191113","0.975625008","0.925496034","0.71770345","0.856663263"
"a805","0.857610778","0.999808323","0.625780242","0.312685638","1.397863815","1.005298438"
"a806","1.318134808","1.246037134","0.874701261","0.506355408","0.817816837","0.783804757"
"a807","1.426159256","1.159635855","1.0603331","0.417399076","0.718589067","0.645847298"
"a808","0.526128524","1.465452621","0.949264707","0.57002336","0.981021352","0.849938704"
"a809","0.414309994","1.33192311","1.083876714","0.744626583","0.960131152","0.885086058"
"a810","0.599245605","1.58649846","0.655181004","1.153452274","0.925225256","1.838563074"
"a811","0.337181004","0.636256565","0.713449338","1.472868592","1.278960584","1.246482171"
"a812","0.940610984","0.675682598","0.759215765","1.532494235","1.414164448","0.870324662"
"a813","0.903518213","0.650965278","1.446062169","0.486993043","0.915939955","0.451666588"
"a814","0.714923318","0.03850645","0.973279169","0.272432647","0.419767831","0.155227793"
"a815","0.839127459","0.596017013","1.409562289","0.72570738","1.085087931","0.58931679"
"a816","0.773842966","0.482605692","1.031749148","0.45184339","0.799313914","0.36064514"
"a817","0.512078557","0.95380554","1.141519916","1.416996847","0.991988002","0.21411493"
"a818","0.992378093","1.433198876","1.158984775","1.147110926","0.959015556","0.417072657"
"a819","0.571766755","1.151090601","1.384050628","1.113147096","1.013476331","0.390790681"
"a820","1.238019945","1.402623807","1.207961292","1.28638213","0.866886475","0.648603269"
"a821","2.131830611","2.914987331","1.209853043","1.841635735","1.604518274","0.570374812"
"a822","1.321391322","1.480827455","1.5573889","0.961556997","1.130577169","0.915713742"
"a823","1.691775433","2.326101227","2.13359817","1.149684025","0.779212335","0.718597136"
"a824","0.864830431","0.455532736","1.239255333","0.401927552","0.454327058","0.327184741"
"a825","0.885681485","1.090944398","1.044975021","1.031279256","0.919098081","0.685926097"
"a826","1.233419633","1.613053122","1.238072056","1.160312582","1.034454894","0.75333563"
"a827","1.146155998","1.451257961","1.36308773","1.253029054","0.922312688","0.788335788"
"a828","1.590655763","2.494211837","2.108502722","1.204125076","1.004242333","0.870010073"
"a829","0.693251416","1.006815354","0.985742505","1.186675816","0.879288949","0.703095997"
"a830","1.301513118","1.982709265","1.686420558","1.485283237","0.977112093","1.051035844"
"a831","1.461371153","2.25888813","2.114358094","1.503133325","1.031846414","1.058790619"
"a832","1.124271901","1.209664476","2.334432697","0.587532594","0.854792539","0.623480926"
"a833","1.107062663","1.533563203","2.22388768","0.984223303","0.914013947","0.936894227"
"a834","1.218932105","1.684554019","1.700129178","1.067519458","1.255335772","0.899412252"
"a835","0.710604909","0.89771725","1.34256703","0.75692583","1.301397318","0.837972004"
"a836","0.721391661","0.413671496","1.194481403","0.424735325","0.607252704","0.306309086"
"a837","0.446995572","0.242189133","0.915831199","0.470185353","0.771688665","0.385687456"
"a838","0.391589013","0.187384208","0.605866861","0.264777992","0.322634882","0.196792201"
"a839","0.513590791","0.562497945","0.645553136","0.748989927","0.598869029","0.583166665"
"a840","0.764865982","0.912062037","0.958539639","0.553547877","0.650480505","0.420610517"
"a841","0.772091543","0.304443745","0.950460057","0.401077918","0.465718837","0.25147677"
"a842","1.227162881","0.777138133","1.896025354","0.629915446","0.54481273","0.518356366"
"a843","0.670991956","0.940150059","0.976145786","1.141210907","0.775676887","0.21726959"
"a844","1.004146774","1.404282321","1.107781992","1.528394756","0.826331248","0.662742787"
"a845","1.262687736","1.793764224","1.871355282","1.603289384","1.236561088","0.920786507"
"a846","0.496748895","0.721473656","0.59270402","0.777529646","0.783993422","0.60830732"
"a847","0.502937118","0.700104703","0.741696724","0.883817833","0.775419099","0.710545437"
"a848","1.364842134","2.151454834","1.304723756","1.237494238","0.965312744","0.958106933"
"a849","0.998809373","1.235292315","0.878402304","1.027854996","0.722703707","0.646968643"
"a850","1.358656119","2.083945305","1.472382775","1.070943913","0.82248873","0.785579704"
"a851","0.877728148","1.172689721","1.6909638","0.646948699","0.935591636","0.651165426"
"a852","1.081450272","1.255557596","1.957352272","1.416410276","1.652771564","1.214807303"
"a853","1.009812056","1.566017035","1.435363388","1.484511602","1.452387581","1.01275097"
"a854","0.547819523","0.809046309","1.168520641","1.376709591","1.664731896","1.378180785"
"a855","1.999814219","1.848501918","1.61707382","0.996855331","0.783089741","0.622706166"
"a856","2.966024526","2.913586952","1.755585598","1.119292812","0.782476588","0.569042674"
"a857","3.307056968","2.928088856","2.548709708","0.716864538","0.738177218","0.395903088"
"a858","0.696820759","0.569661625","0.829936529","0.439637846","0.780785587","0.372396175"
"a859","1.290112559","1.896294393","1.625182924","0.736092804","0.89961504","0.639534497"
"a860","0.003986402","2.325232176","3.573949816","1.002182403","1.171892813","0.865211499"
"a861","2.030340662","2.54119791","2.032932068","0.950263186","0.439776428","0.837084118"
"a862","1.610797832","2.766464887","2.169060204","1.017398946","1.560227705","1.10480662"
"a863","1.003361523","1.477746012","1.884953448","1.336093065","1.568100394","1.243312497"
"a864","0.827065398","1.09559148","1.215256424","1.241975229","1.493547954","0.817928362"
"a865","2.720417074","3.026643765","1.611026893","0.954322565","0.614264512","0.597773974"
"a866","2.769623392","4.104446776","2.111907563","0.578985195","0.415196918","0.374195975"
"a867","1.516225947","2.332304495","1.749826641","0.671861586","1.104331589","0.555778992"
"a868","2.746511866","3.016065254","2.177337017","0.741805511","1.113101155","0.558091966"
"a869","2.841188477","3.59211139","2.083131817","0.548703449","0.567186132","0.447215935"
"a870","2.142569181","2.959343381","2.043578351","1.104941829","1.679715402","0.824502497"
"a871","1.280349849","2.140782084","2.017494635","1.508485268","2.0776628","1.373145202"
"a872","1.441061738","2.002766445","1.264688996","1.176969216","1.708535119","0.806657337"
"a873","1.061599166","1.897084045","1.167985158","4.263778972","10.48591729","0.612384556"
"a874","2.765856488","0.267521924","2.958153896","0.188477553","1.189785343","0.614947259"
"a875","1.325037803","1.100784495","1.579325142","0.996115875","1.556520324","0.974292468"
"a876","0.635308031","0.426080522","2.224077864","0.567899611","1.586656445","0.998678848"
"a877","1.669416574","1.080853989","1.651415302","0.411866817","1.012345523","0.517694441"
"a878","1.823101631","1.103306416","2.386616267","0.282978521","0.931201915","0.501662443"
"a879","2.613822535","2.081331395","3.288660853","0.492680913","0.946269657","0.652409764"
"a880","2.715904117","1.574828377","3.042227983","0.330411232","0.582162891","0.385572375"
"a881","3.202442697","2.669166789","5.059420143","0.720776065","0.673693552","0.607601831"
"a882","1.245281169","1.045002777","1.824486772","0.849696155","1.211924394","0.666309086"
"a883","2.9007136","3.317193837","5.431300916","1.092410516","0.643868673","0.586071997"
"a884","1.788518909","2.510777268","3.871599614","1.364259754","1.248764395","1.078639502"
"a885","0.637535671","0.838508404","2.430470266","1.30771165","1.537527518","1.363186185"
"a886","0.450110303","0.752209071","1.467770254","1.185460445","1.257416126","1.196446969"
"a887","0.303909057","0.509729035","0.970496717","1.187721382","1.138050363","0.80989063"
"a888","0.878825828","0.893936838","0.96295393","6.39964252","10.07339277","2.65480795"
"a889","1.21553535","1.829648193","1.574342069","2.954623264","6.936425014","1.377698586"
"a890","1.000998096","1.299265074","1.383909595","3.301725931","5.869289186","1.339498321"
"a891","0.693600564","1.749812125","1.107329241","3.776603278","6.233556812","1.620030835"
"a892","0.837278647","1.444130907","1.999710746","1.811473269","4.724944053","1.423049756"
"a893","1.0342189","2.662887016","1.717610315","2.208482452","2.653822909","1.175168229"
"a894","1.058658836","2.616032192","2.882464921","2.011073163","3.690555757","2.055721247"
"a895","1.034065929","2.300550054","1.903562203","1.703759164","3.331391584","0.704884876"
"a896","1.097453914","2.00580895","1.866531065","0.938042306","5.021499225","1.33537493"
"a897","0.528801496","1.452850186","1.120705378","0.422549799","1.951888563","0.53980728"
"a898","1.033539525","2.098330533","3.941458923","0.664122504","1.530256707","0.519046516"
"a899","0.53352338","6.192169644","1.763567202","1.753698475","2.376386839","1.62120318"
"a900","0.881615625","0.224670043","0.295075222","0.77088677","1.390388915","0.125883799"
"a901","0.830994789","0.600628594","0.843271264","0.993160329","1.103248471","0.406056261"
"a902","1.43571355","1.058997409","0.955115376","0.144394177","0.866300122","0.722481889"
"a903","0.844873377","0.839917418","1.022667225","0.582429851","0.676159777","0.57091817"
"a904","0.705761605","3.279739628","0.931808855","0.132921908","1.400087366","0.945438544"
"a905","1.448887409","1.536353336","1.411239393","0.529016207","0.679843028","0.364227515"
"a906","0.350358934","0.418463551","1.10765275","0.483350877","0.71727706","0.270441459"
"a907","1.14438368","1.015224997","1.054166453","0.946706489","0.930920106","0.974348228"
"a908","1.222049225","1.099145182","0.788630962","1.509917904","1.201367942","0.90961263"
"a909","0.830979151","0.941743351","1.14419077","0.626586446","1.042177348","0.679542361"
"a910","0.183737217","1.146397088","0.084662378","1.853736245","2.042577666","0.084541792"
"a911","1.271793495","2.238909407","1.150946883","1.00453757","0.856842","0.672405766"
"a912","1.640500927","2.079818792","2.211511951","0.512764998","0.537385131","1.464833557"
"a913","0.120831638","1.300550878","0.624787588","0.517616595","0.474427459","0.510100291"
"a914","0.451235149","0.349447922","1.202743546","0.64262228","1.090067481","0.525607948"
"a915","0.566814529","0.527765231","0.61418434","0.742700585","1.269221671","1.329200041"
"a916","0.434323304","0.737347932","1.21562336","1.248894879","1.789346423","1.40367213"
"a917","0.520296033","0.478971245","0.72917015","0.837525733","1.430545779","0.57553171"
"a918","2.363712174","1.067821573","0.619493424","0.64056738","1.055291111","0.587161636"
"a919","0.702955228","0.829804984","0.63180648","1.323123257","0.768377063","0.899920581"
"a920","0.943569349","1.320037775","1.012974424","1.000955522","1.087572595","0.91798535"
"a921","0.711584781","0.699277911","0.739371956","0.983612678","0.926526657","0.977575499"
"a922","0.213400697","1.716048437","0.442371708","1.640462837","1.743014194","0.629931943"
"a923","0.835620807","1.036004518","0.863093135","1.213739554","1.153185999","0.726715695"
"a924","0.758142437","1.112930889","0.874213557","0.872638065","0.623297704","0.792372985"
"a925","1.104391449","1.25230227","1.130017475","0.859245308","1.121091169","1.238720291"
"a926","0.513245025","0.798420304","0.814480493","0.790424967","0.893134129","1.383185256"
"a927","0.39223813","3.021434643","1.71690779","1.846279787","2.323315897","1.816944198"
"a928","0.365406131","2.615184712","1.539023402","1.22202148","1.701804233","1.894919314"
"a929","1.46222008","2.340900993","1.448541821","1.026556099","2.509843045","1.19794769"
"a930","1.169341952","1.11688104","1.547565436","0.538335026","0.80900468","1.328605377"
"a931","1.049437237","1.555342254","1.529271192","1.001551407","1.376466038","1.184103145"
"a932","0.168456429","0.56944352","0.809541582","1.273616057","0.613382378","0.866444677"
"a933","0.109173648","0.978142654","0.890049625","0.91110233","1.572846437","0.828244002"
"a934","1.389747074","0.317677075","0.685441364","0.252213768","1.118681724","0.816690869"
"a935","1.740305089","0.686696444","1.806270309","0.25694234","0.561641089","0.47190519"
"a936","1.784751629","0.672902663","0.937609538","0.778253559","1.207757853","0.558426075"
"a937","0.256018206","0.91269564","1.278562539","0.725669109","0.892214694","1.165626681"
"a938","1.46438136","2.068165616","2.01359266","1.231866497","0.838693525","1.323850997"
"a939","1.814020737","0.41127163","0.312224462","1.129175196","1.130052503","1.991817648"
"a940","1.144520423","0.509150653","1.151961177","0.55894795","0.671702894","0.688491278"
"a941","1.3777678","1.011686205","1.257966788","0.577077315","0.598649711","0.900347304"
"a942","0.46345896","0.307017263","1.105975775","0.845541629","1.009058006","0.472226845"
"a943","1.032862297","0.818767074","1.049008036","0.394799151","0.699062","0.732048131"
"a944","1.348748245","1.012677141","0.811162549","0.862341345","0.957741095","0.872204159"
"a945","1.359548928","1.016707604","0.765801735","0.837548256","0.857414278","1.742005383"
"a946","3.561301275","1.479943865","0.936716153","0.742062079","1.746683058","1.639239207"
"a947","0.447123097","0.79116082","0.469678462","1.262020714","1.385341009","0.578906825"
"a948","2.04836132","1.47633012","1.681095171","1.120105016","0.877656048","1.078991452"
"a949","1.318954761","1.02416801","1.582623666","1.285838293","1.093202678","0.842027482"
"a950","0.021466529","0.414027036","0.491630082","0.725184841","1.298425006","1.135659996"
"a951","1.296065922","1.118250361","0.827609541","0.92092609","0.854774795","1.058118798"
"a952","0.571728964","0.949652005","0.741460411","0.941225143","0.72922869","0.608483862"
"a953","1.00693358","0.166681495","0.77878299","0.525072662","0.685619784","0.12244759"
"a954","1.537876708","0.841999857","0.647612578","0.818486872","0.866961722","1.155977325"
"a955","1.98874551","1.350906332","0.843132716","1.713364826","1.217712918","1.08555412"
"a956","0.225380642","0.700579634","0.535935266","1.466345827","1.228315501","0.707632687"
"a957","0.364073412","0.952169083","0.123534885","1.570729269","1.619350407","0.398779829"
"a958","0.825539476","1.06146816","0.098447843","0.76898096","0.842180007","1.013382934"
"a959","1.029800291","0.323548577","0.68928959","0.398041602","0.602241872","0.395501379"
"a960","1.062341727","0.652405753","0.598201396","0.975819122","0.936865205","1.108784182"
"a961","0.830265954","1.087581508","0.684381029","1.14264385","1.048069403","0.841050508"
"a962","0.282989616","0.511868916","0.775056556","1.511492224","1.216415379","0.912026957"
"a963","0.420610892","0.485530825","0.798223717","1.251380287","1.111321014","0.143245776"
"a964","0.802024921","0.651689596","1.432173269","0.553096479","1.09463658","0.719249147"
"a965","0.096962597","0.413852565","0.811532726","0.31485182","0.694379151","0.510552857"
"a966","0.754766639","1.052731432","0.191194516","1.110587543","1.228419177","0.646158392"
"a967","0.524082842","1.082066432","0.620086197","0.865629785","0.930111294","0.593221037"
"a968","0.347881362","0.466783127","0.45757116","0.575575442","0.995515291","0.801053606"
"a969","0.495834836","1.438624127","1.043102881","1.185090003","1.070157101","1.285260572"
"a970","0.580763643","0.985984951","0.984468642","1.031500935","0.913557885","1.167694331"
"a971","0.685286005","0.515484422","1.458288581","0.426009705","0.623139875","0.215066892"
"a972","0.822195108","0.249610532","1.928497507","0.096727597","0.675008629","0.320999473"
"a973","1.335771075","0.542790834","2.00927774","0.44395716","0.730205959","0.495167126"
"a974","1.071341308","1.083647476","1.439219221","0.794059896","1.170835203","1.339164362"
