"Sample","20230511_IARPA_ST_TCX_TL_ALL_041_sample 019","20230511_IARPA_ST_TCX_TL_ALL_075_sample 041","20230511_IARPA_ST_TCX_TL_ALL_076_sample 042","20230511_IARPA_ST_TCX_TL_ALL_048_sample 022","20230511_IARPA_ST_TCX_TL_ALL_051_sample 025","20230511_IARPA_ST_TCX_TL_ALL_078_sample 044"
"a668","1.316572642","1.159397038","1.153256452","0.9561578","0.917249388","0.695602041"
"a669","0.973540605","1.122534142","0.909560666","0.795189724","1.199226647","0.828385221"
"a670","1.195542426","1.16514514","1.539459101","1.503504904","1.941920835","0.592465644"
"a671","1.479454044","1.32062436","1.23197658","0.74083742","1.547630466","0.823920963"
"a672","0.488208805","0.52023448","0.796175437","0.362990023","0.414232464","0.346374247"
"a673","0.809599857","0.904627089","1.1934855","0.691179898","0.777757199","0.726152514"
"a674","0.996422568","0.70380855","0.996865819","0.961823396","1.347979113","0.914381417"
"a675","1.08645651","0.792822851","0.782299438","1.194768639","1.383793718","0.546560033"
"a676","0.69683061","0.854461402","0.901155345","0.773774205","0.78680886","0.561880812"
"a677","0.310971158","1.062949473","1.05726984","0.989894282","0.891423766","1.33661048"
"a678","1.253173018","1.054647303","1.275543677","1.106903972","1.196666906","0.668396588"
"a679","0.466664592","1.368720679","1.265310962","0.835333357","1.084924882","0.988252271"
"a680","0.700102045","0.862135086","1.213974137","1.252721436","0.930474864","1.038318919"
"a681","1.489333105","2.004706784","1.391546892","0.999355655","1.028924257","1.627202112"
"a682","0.701470369","1.586981747","1.019425466","0.891544844","0.870147155","1.493847195"
"a683","1.172346458","1.518927638","1.455803129","1.517758772","1.804812417","1.391849828"
"a684","1.311039043","1.63488252","1.561133152","1.326167089","1.229109748","1.052114116"
"a685","1.224249913","1.042051716","1.499636269","1.446064272","2.443035178","1.543477616"
"a686","0.909668258","0.664280376","1.216265715","0.769188017","2.301933324","1.38385028"
"a687","1.288972404","0.873190029","1.199148994","0.80578168","1.417253393","0.926997675"
"a688","0.349451882","0.425461262","0.365411359","0.106815699","0.986930346","0.372305201"
"a689","1.17707936","0.703062142","0.960869903","0.846569155","0.821149348","0.844062039"
"a690","0.836776661","0.762056784","1.132785188","0.814664299","1.241869404","0.86044184"
"a691","0.880609429","0.686665935","0.871639648","1.037605081","1.405641999","0.776108337"
"a692","0.956693915","0.950264017","0.710980777","1.520714319","1.506936491","0.895669439"
"a693","0.950349593","0.581990514","1.142613122","0.754119709","1.483738978","0.987795055"
"a694","0.588216008","0.574879338","1.157207864","0.969113937","2.028325999","0.928556945"
"a695","0.974685978","0.466607933","0.829913673","0.658958259","1.805110649","0.550403493"
"a696","0.124603348","0.854616017","0.727454625","1.083282091","2.149650602","0.789079596"
"a697","1.713670365","1.51580371","1.213709692","2.247167549","1.500328917","1.820260659"
"a698","1.123519627","1.129176173","1.107870254","2.300714654","1.526315724","2.410722632"
"a699","3.25685273","0.545943128","1.153511998","0.431582009","1.63084656","0.120291766"
"a700","0.544187518","0.631103555","1.132711274","0.263009505","0.743448987","0.151161179"
"a701","0.277244599","0.799909633","1.164254781","0.316757687","0.526722133","1.513322005"
"a702","0.118330065","0.601529233","1.799425549","0.646907444","0.552676844","1.101809967"
"a703","0.495712182","0.615654723","0.772861108","0.468544183","0.122138091","0.292746175"
"a704","1.269118058","0.544551413","0.701202908","0.929307398","1.668095923","1.072533426"
"a705","0.390053433","1.914034275","1.493922552","1.337683392","0.581546438","1.055825502"
"a706","1.144740924","0.848460014","0.513872772","1.314729343","2.164856434","0.914615379"
"a707","1.10696389","0.652816732","0.584899289","1.062415102","1.143155698","0.980527825"
"a708","1.192861678","0.574769699","0.809105769","1.239319613","0.916511898","1.071258378"
"a709","1.852462756","0.880907525","1.008410165","1.24910956","0.894552184","0.496471041"
"a710","4.184859337","1.475116088","0.961536398","1.167932888","0.925159746","0.986946643"
"a711","2.899076028","1.402436115","1.358161327","0.593405329","0.951618855","1.012359942"
"a712","1.211446712","1.282749645","1.518207689","1.349935389","1.394770999","1.050937045"
"a713","1.084031841","0.428760329","1.335584246","0.546888655","1.66538374","1.307385761"
"a714","0.757511158","0.462973361","0.380505518","0.356359087","0.648424568","0.604742632"
"a715","0.288628779","0.701070657","0.571939597","0.873631984","1.143600218","0.523653809"
"a716","1.810314756","1.131614936","0.494807985","0.875574769","0.881364242","0.409560384"
"a717","0.518544334","0.872318017","0.670441056","0.458115903","0.089142446","1.479664493"
"a718","0.311903107","0.904315552","0.702524468","0.548779247","0.738756283","1.283501716"
"a719","0.363629431","0.816212395","1.214631482","0.793422788","0.412476469","1.60474611"
"a720","0.251075409","0.80128784","1.062825409","0.560666545","0.763441011","0.891947065"
"a721","0.272283465","0.779395528","0.957439912","0.838921193","0.987786061","0.538445373"
"a722","1.386638313","1.736233358","2.606389766","0.64957001","1.227269086","0.45368964"
"a723","0.18244486","0.788265477","0.816239614","1.113947077","0.942371699","1.885960887"
"a724","0.522071727","1.02878158","2.354465906","1.239406837","1.050501069","3.082336165"
"a725","0.114219129","0.445228472","0.976097174","0.631650244","0.653856748","1.12285192"
"a726","0.321948091","1.12763824","2.679748726","0.771053864","1.126830818","0.823874789"
"a727","0.112919701","1.053744442","2.146830685","0.701364761","0.876587927","1.185405835"
"a728","0.079797006","0.829852685","3.301149208","1.457868242","0.866053493","1.609499023"
"a729","0.21085619","1.24135708","1.092833431","2.254305001","1.733409335","0.937387604"
"a730","0.697212483","0.985033631","1.59216946","1.469111216","3.090100066","0.82523428"
"a731","0.456634459","1.168507364","1.720674566","1.213935548","1.467221939","0.97549985"
"a732","0.261540106","0.82549127","1.391390977","0.72433344","1.061485691","1.351896841"
"a733","0.712696597","0.556005784","1.084618806","0.768601486","0.773469051","0.962551017"
"a734","0.995931911","0.740861941","1.413533149","1.560374157","1.307497126","0.927107937"
"a735","2.014922193","1.056709027","0.841585947","1.165195089","1.160118584","0.700997221"
"a736","1.347086989","0.869678455","1.161131175","0.9663201","1.100631983","0.704509453"
"a737","1.179537304","0.878037152","0.836945843","0.499233597","0.820996419","0.664935134"
"a738","0.268681986","0.599082431","0.475589074","0.146345193","0.569075305","0.17460407"
"a739","0.740312434","1.173155122","1.221299938","0.682041674","1.385563114","1.056910945"
"a740","0.990305195","1.268246531","0.928895672","0.422982636","0.904741533","0.42030822"
"a741","0.844564047","0.729706618","0.965800193","0.20023102","0.57956735","0.503531473"
"a742","1.030873394","0.795901137","0.836976345","0.372437723","0.916074409","0.332867416"
"a743","3.48625094","0.8299137","1.511869248","0.724886195","1.002738813","0.944411277"
"a744","1.676002623","0.887252213","1.223274932","0.435964745","0.836595781","0.735173174"
"a745","3.232535646","1.326271207","1.037848523","1.031369689","0.894161772","0.8752921"
"a746","0.578911199","0.873671868","1.49793416","0.903653596","0.953993809","1.288557635"
"a747","0.677931569","0.821494183","0.832694573","0.795772964","0.888596996","0.621740642"
"a748","2.121332133","0.731980632","0.800747007","0.683990258","0.64439596","0.997134752"
"a749","1.777146168","0.619588826","0.964806044","0.401037783","0.789501517","1.443573159"
"a750","0.457934903","1.156851495","0.850804497","0.497034747","0.491915642","0.317470623"
"a751","0.954246233","1.649860981","2.565700154","3.463069771","1.384917439","1.011515498"
"a752","0.415301283","0.898993145","0.588812034","1.074690764","0.486605472","0.562099221"
"a753","0.541676224","0.850895924","0.709655598","0.359483918","0.640846924","0.348463"
"a754","2.316124421","1.171431299","0.791927947","0.834012508","0.812211945","0.540165405"
"a755","1.321263986","0.902702609","0.782214577","1.079083174","0.714575254","0.393438762"
"a756","0.305500072","0.86442042","1.25888802","0.709880094","0.510732986","0.833230688"
"a757","0.530426304","1.348316352","0.952574347","0.547787144","0.344181252","0.436351567"
"a758","1.348735661","0.41664627","0.115667713","0.627926167","1.721068601","0.504009379"
"a759","0.581994695","0.382585899","0.584462474","0.473054844","0.635503076","0.268718043"
"a760","0.584909424","0.764373113","0.859775305","0.903027431","0.815430407","1.190129487"
"a761","0.911010434","0.791503369","0.942714491","0.955596582","1.069864578","1.174965262"
"a762","0.669712294","0.824094448","0.564164336","1.056839716","0.796697736","0.68910937"
"a763","0.707154463","1.506278649","1.476111953","0.931895353","1.764075937","0.245361049"
"a764","0.840130419","2.345717046","1.953159136","0.235793188","0.795595681","1.395251876"
"a765","0.897952952","1.261177139","0.738812342","0.580556599","0.988595847","0.660644144"
"a766","0.641758057","1.016229793","0.770203659","1.001168734","1.005930178","1.407981132"
"a767","0.932256034","1.124073086","1.513581235","1.518005964","1.926402048","1.680240413"
"a768","1.278410048","1.484190811","1.090650977","1.259772695","1.242501074","1.275013069"
"a769","0.681101659","0.896377401","0.432959923","0.365984327","1.265600523","1.255099247"
"a770","0.683333166","1.086798337","0.71725593","0.561594395","1.426034085","0.784669166"
"a771","0.465588431","0.859951485","0.747575837","0.421547858","0.734689171","0.491346348"
"a772","0.461309678","0.964993714","1.011752476","0.964077573","1.052560488","0.989824866"
"a773","0.449524829","1.992490104","2.362626429","1.187720395","1.750422976","2.840484536"
"a774","1.495477963","1.654520062","1.184938485","1.210814387","1.534494088","1.134352772"
"a775","0.698648739","1.818655974","2.035317598","0.664198626","1.168730765","2.471344318"
"a776","0.650124322","1.129765811","1.04937954","0.461260406","0.827452558","0.614940075"
"a777","0.606005732","0.753346625","0.945159023","0.357130761","0.737131756","0.47546777"
"a778","1.098668694","1.034225469","1.323251954","0.860910943","0.998632084","0.976699631"
"a779","0.753724333","1.047257645","1.163851161","0.829074467","1.305818728","1.063380634"
"a780","0.916369625","1.116412659","0.986309439","0.733055557","1.115824017","0.697378412"
"a781","0.277291182","1.24378808","0.711261026","1.03145415","0.809842319","0.511979607"
"a782","0.839119055","0.99511441","1.214642472","0.821656643","1.084299756","1.146973929"
"a783","0.659668147","1.280978037","1.069895797","0.54059497","0.982694201","1.21990236"
"a784","1.434690754","0.637887179","0.776448593","1.155134596","1.362285497","1.241387352"
"a785","1.452431512","0.981741294","0.965497922","0.971185514","1.254226523","0.935535542"
"a786","0.932060941","1.66940217","0.766258232","1.330134021","0.685654594","2.08910308"
"a787","0.570220578","0.849727613","1.864190776","1.005018664","0.864441098","1.359016585"
"a788","0.672874526","1.039229623","1.29074195","1.026365121","0.838639508","0.798853306"
"a789","0.483220366","1.048763001","0.583798794","0.276339032","0.866212563","0.415137189"
"a790","0.400403007","1.275455096","1.005024804","0.14576948","0.680602558","0.909605931"
"a791","0.35484083","1.078812625","0.915529806","1.073663964","0.673557968","0.574028113"
"a792","0.309346879","1.077819243","0.998164897","0.670266281","0.334627295","0.60885708"
"a793","0.845110163","1.605076683","0.981286315","0.521300304","0.736481861","0.699813105"
"a794","0.491362051","0.671327499","0.687335482","0.682770427","0.816361748","0.650574476"
"a795","0.612144566","0.728488364","0.841019238","0.59691037","0.690463493","0.591777724"
"a796","1.383782518","0.94921234","0.861336846","0.87231731","0.950228296","1.606031571"
"a797","1.513670672","0.831058425","1.227918479","0.944119361","0.946497664","2.428996723"
"a798","2.003082875","0.850746567","0.773798904","1.723622564","1.037414418","1.420973906"
"a799","1.066071454","0.917466823","0.872959443","1.121665386","0.957862844","1.439386478"
"a800","1.098222918","0.960387797","0.63525031","1.193894188","1.390385456","0.920595898"
"a801","0.387584524","0.603718104","2.13034876","0.651876655","0.621191692","1.663602493"
"a802","0.725436926","0.640647144","0.817738261","0.782011155","0.535983724","0.703102727"
"a803","0.656243596","0.450898774","1.246215402","0.942654318","0.805386254","0.982037489"
"a804","0.687466785","0.573963076","1.043137444","0.925496034","0.71770345","0.856663263"
"a805","1.148827164","0.809600181","0.87311404","0.312685638","1.397863815","1.005298438"
"a806","0.563969274","0.7627843","0.724170087","0.506355408","0.817816837","0.783804757"
"a807","1.13228055","0.680743922","0.836151985","0.417399076","0.718589067","0.645847298"
"a808","0.397446391","0.763595588","0.760745933","0.57002336","0.981021352","0.849938704"
"a809","0.348360212","0.679462517","0.58657329","0.744626583","0.960131152","0.885086058"
"a810","0.494248986","0.683171834","1.134989361","1.153452274","0.925225256","1.838563074"
"a811","0.809208015","0.746677495","1.221700196","1.472868592","1.278960584","1.246482171"
"a812","1.325361381","1.330515577","1.600750501","1.532494235","1.414164448","0.870324662"
"a813","0.611429197","0.757565827","1.071005371","0.486993043","0.915939955","0.451666588"
"a814","0.17158408","0.406800045","0.333986903","0.272432647","0.419767831","0.155227793"
"a815","0.52103668","0.879139243","1.033898229","0.72570738","1.085087931","0.58931679"
"a816","0.54305287","0.544710127","0.725073835","0.45184339","0.799313914","0.36064514"
"a817","0.72652355","0.757819281","0.889067215","1.416996847","0.991988002","0.21411493"
"a818","1.075471288","0.592624456","1.33130595","1.147110926","0.959015556","0.417072657"
"a819","1.176638304","0.865130104","1.325697295","1.113147096","1.013476331","0.390790681"
"a820","1.026208842","0.675974723","0.988605516","1.28638213","0.866886475","0.648603269"
"a821","1.730762983","0.672222367","0.808342999","1.841635735","1.604518274","0.570374812"
"a822","1.035522164","1.233404562","0.949772736","0.961556997","1.130577169","0.915713742"
"a823","0.872533296","0.536686735","1.047804595","1.149684025","0.779212335","0.718597136"
"a824","0.418386025","0.518763848","0.544105877","0.401927552","0.454327058","0.327184741"
"a825","0.609737417","0.767293421","0.910912145","1.031279256","0.919098081","0.685926097"
"a826","0.988528843","0.663532042","1.127623522","1.160312582","1.034454894","0.75333563"
"a827","0.996025629","0.779085151","1.115137799","1.253029054","0.922312688","0.788335788"
"a828","1.015184678","0.704593886","1.082794835","1.204125076","1.004242333","0.870010073"
"a829","1.424932749","1.134007265","0.95733564","1.186675816","0.879288949","0.703095997"
"a830","0.991334051","0.7063757","1.283985307","1.485283237","0.977112093","1.051035844"
"a831","1.010127474","0.765317415","1.434010905","1.503133325","1.031846414","1.058790619"
"a832","0.796964143","0.70670488","0.822108841","0.587532594","0.854792539","0.623480926"
"a833","0.948181223","0.754887711","1.053786938","0.984223303","0.914013947","0.936894227"
"a834","0.966419528","0.775947328","1.069588711","1.067519458","1.255335772","0.899412252"
"a835","1.060866783","1.023398011","1.538382153","0.75692583","1.301397318","0.837972004"
"a836","0.465538943","0.539427566","0.634305504","0.424735325","0.607252704","0.306309086"
"a837","0.367318311","0.659463521","0.60518754","0.470185353","0.771688665","0.385687456"
"a838","0.192551134","0.379390419","0.304899133","0.264777992","0.322634882","0.196792201"
"a839","0.44028238","0.543234274","0.457835615","0.748989927","0.598869029","0.583166665"
"a840","0.461629567","0.448680581","0.547782394","0.553547877","0.650480505","0.420610517"
"a841","0.441138031","0.555091694","0.624287778","0.401077918","0.465718837","0.25147677"
"a842","0.419594376","0.782447254","0.87734594","0.629915446","0.54481273","0.518356366"
"a843","0.848568493","0.566251829","0.746250295","1.141210907","0.775676887","0.21726959"
"a844","1.124998037","0.711023825","1.061134336","1.528394756","0.826331248","0.662742787"
"a845","1.178525417","0.930466013","1.754434173","1.603289384","1.236561088","0.920786507"
"a846","0.693503412","0.594432634","0.873389288","0.777529646","0.783993422","0.60830732"
"a847","0.643308052","0.721217637","0.890660563","0.883817833","0.775419099","0.710545437"
"a848","0.922481451","0.767798876","0.919967288","1.237494238","0.965312744","0.958106933"
"a849","0.879999076","0.574353121","0.981639824","1.027854996","0.722703707","0.646968643"
"a850","0.884233941","0.533130279","1.211514136","1.070943913","0.82248873","0.785579704"
"a851","0.82898654","0.887159595","0.972477796","0.646948699","0.935591636","0.651165426"
"a852","0.869890479","0.939675442","1.359002577","1.416410276","1.652771564","1.214807303"
"a853","1.00763629","1.277290857","1.393065879","1.484511602","1.452387581","1.01275097"
"a854","1.144728965","1.776432743","1.684924304","1.376709591","1.664731896","1.378180785"
"a855","0.71759439","0.444642698","0.894284022","0.996855331","0.783089741","0.622706166"
"a856","0.816451406","0.340592029","0.66482631","1.119292812","0.782476588","0.569042674"
"a857","0.781060237","0.391046096","0.616277889","0.716864538","0.738177218","0.395903088"
"a858","0.333198635","0.339640487","0.421894305","0.439637846","0.780785587","0.372396175"
"a859","0.592054975","0.518958008","0.732070557","0.736092804","0.89961504","0.639534497"
"a860","0.00470063","0.790032523","0.004864719","1.002182403","1.171892813","0.865211499"
"a861","0.805011219","0.67680355","0.524896828","0.950263186","0.439776428","0.837084118"
"a862","1.107578992","0.657104439","1.385648938","1.017398946","1.560227705","1.10480662"
"a863","1.135366818","0.975635777","1.23210553","1.336093065","1.568100394","1.243312497"
"a864","1.073681335","1.638366646","1.207404803","1.241975229","1.493547954","0.817928362"
"a865","0.691799896","0.392955666","0.598197339","0.954322565","0.614264512","0.597773974"
"a866","0.52447138","0.278412139","0.312620687","0.578985195","0.415196918","0.374195975"
"a867","0.629111049","0.382901488","0.922635834","0.671861586","1.104331589","0.555778992"
"a868","0.764775364","0.473048017","0.667162869","0.741805511","1.113101155","0.558091966"
"a869","0.577361861","0.420433391","0.594777187","0.548703449","0.567186132","0.447215935"
"a870","0.802920989","0.471552347","1.095771946","1.104941829","1.679715402","0.824502497"
"a871","0.931262686","0.656737174","1.192844818","1.508485268","2.0776628","1.373145202"
"a872","0.849719316","0.866906953","0.745048296","1.176969216","1.708535119","0.806657337"
"a873","3.686104022","1.137176835","4.799112172","4.263778972","10.48591729","0.612384556"
"a874","0.660218385","0.871937392","0.877314795","0.188477553","1.189785343","0.614947259"
"a875","1.150644611","0.89406252","1.048373513","0.996115875","1.556520324","0.974292468"
"a876","0.946549485","1.10826629","1.747262407","0.567899611","1.586656445","0.998678848"
"a877","1.016628087","0.757554944","1.261060599","0.411866817","1.012345523","0.517694441"
"a878","0.817512673","0.55803948","0.923681865","0.282978521","0.931201915","0.501662443"
"a879","0.839317899","0.582398923","0.667320025","0.492680913","0.946269657","0.652409764"
"a880","0.654710504","0.496864504","0.722278995","0.330411232","0.582162891","0.385572375"
"a881","0.755667937","0.49063504","0.667110456","0.720776065","0.673693552","0.607601831"
"a882","1.001884354","1.21329036","0.983627723","0.849696155","1.211924394","0.666309086"
"a883","0.645216992","0.556630808","0.529478611","1.092410516","0.643868673","0.586071997"
"a884","0.854300021","0.65823808","0.959109817","1.364259754","1.248764395","1.078639502"
"a885","1.198285501","1.417058839","1.644827266","1.30771165","1.537527518","1.363186185"
"a886","1.185168508","2.207284254","1.629070606","1.185460445","1.257416126","1.196446969"
"a887","1.112152338","3.014537589","1.257028984","1.187721382","1.138050363","0.80989063"
"a888","0.468620991","1.091430695","0.761165543","6.39964252","10.07339277","2.65480795"
"a889","0.523631271","0.454334465","0.966129147","2.954623264","6.936425014","1.377698586"
"a890","0.399126889","0.287594325","1.018978059","3.301725931","5.869289186","1.339498321"
"a891","0.517133021","0.344874329","1.172529456","3.776603278","6.233556812","1.620030835"
"a892","0.449685214","0.423871678","0.970520757","1.811473269","4.724944053","1.423049756"
"a893","0.312690106","0.391872436","1.227160152","2.208482452","2.653822909","1.175168229"
"a894","0.211635023","0.22879555","1.790120461","2.011073163","3.690555757","2.055721247"
"a895","0.819614254","0.247856337","1.251295011","1.703759164","3.331391584","0.704884876"
"a896","1.621096933","0.330672688","1.066680419","0.938042306","5.021499225","1.33537493"
"a897","0.924502309","0.407456948","1.017917689","0.422549799","1.951888563","0.53980728"
"a898","0.683900684","0.242517775","0.568970724","0.664122504","1.530256707","0.519046516"
"a899","1.407185225","0.242625191","1.054781963","1.753698475","2.376386839","1.62120318"
"a900","0.467946851","1.389133025","1.547712559","0.77088677","1.390388915","0.125883799"
"a901","0.347011103","0.81187103","1.377603334","0.993160329","1.103248471","0.406056261"
"a902","0.47152515","0.777465708","0.637037158","0.144394177","0.866300122","0.722481889"
"a903","0.74000999","0.818550465","0.682060865","0.582429851","0.676159777","0.57091817"
"a904","0.140940482","0.28329166","1.132022166","0.132921908","1.400087366","0.945438544"
"a905","0.929457709","0.154026341","0.822352512","0.529016207","0.679843028","0.364227515"
"a906","0.366468412","0.760470163","0.624443619","0.483350877","0.71727706","0.270441459"
"a907","0.982485094","0.84050882","0.974316393","0.946706489","0.930920106","0.974348228"
"a908","1.278055512","0.801862004","0.891532524","1.509917904","1.201367942","0.90961263"
"a909","3.58752271","0.895775406","0.733735724","0.626586446","1.042177348","0.679542361"
"a910","2.286139115","0.717140896","0.703287304","1.853736245","2.042577666","0.084541792"
"a911","0.83511135","0.60335616","0.766022249","1.00453757","0.856842","0.672405766"
"a912","0.690296399","0.88291377","0.67737611","0.512764998","0.537385131","1.464833557"
"a913","0.128296614","0.633152337","0.343841906","0.517616595","0.474427459","0.510100291"
"a914","0.63977295","0.5687394","0.637523189","0.64262228","1.090067481","0.525607948"
"a915","0.944657615","0.785289904","0.826571924","0.742700585","1.269221671","1.329200041"
"a916","0.781479326","0.797237036","0.159449041","1.248894879","1.789346423","1.40367213"
"a917","0.628271251","1.026110773","1.354546379","0.837525733","1.430545779","0.57553171"
"a918","0.787996295","0.81648062","0.800951005","0.64056738","1.055291111","0.587161636"
"a919","0.902002226","0.951390214","0.901061019","1.323123257","0.768377063","0.899920581"
"a920","0.848287501","1.036349045","0.599879348","1.000955522","1.087572595","0.91798535"
"a921","0.734060202","0.962300087","1.127305922","0.983612678","0.926526657","0.977575499"
"a922","1.195073641","0.969960111","1.098414815","1.640462837","1.743014194","0.629931943"
"a923","1.04470613","1.006712488","1.142062832","1.213739554","1.153185999","0.726715695"
"a924","0.946693899","1.1260404","1.086792697","0.872638065","0.623297704","0.792372985"
"a925","0.909152438","1.332000452","1.320044729","0.859245308","1.121091169","1.238720291"
"a926","0.663256995","0.609886711","0.983315865","0.790424967","0.893134129","1.383185256"
"a927","1.732833731","0.402020693","2.316384505","1.846279787","2.323315897","1.816944198"
"a928","0.978698952","0.341230376","1.38051326","1.22202148","1.701804233","1.894919314"
"a929","1.292193184","0.907137444","1.402944335","1.026556099","2.509843045","1.19794769"
"a930","1.702846122","0.946208488","1.705761199","0.538335026","0.80900468","1.328605377"
"a931","0.746306181","1.116641134","1.305489144","1.001551407","1.376466038","1.184103145"
"a932","0.272707678","1.192211746","0.980963485","1.273616057","0.613382378","0.866444677"
"a933","0.541653194","0.995319793","1.016144845","0.91110233","1.572846437","0.828244002"
"a934","0.599196605","1.045277496","0.974676781","0.252213768","1.118681724","0.816690869"
"a935","1.909936702","2.115272575","1.33902903","0.25694234","0.561641089","0.47190519"
"a936","1.399543262","1.133903621","1.789486021","0.778253559","1.207757853","0.558426075"
"a937","0.517194682","0.274405208","0.717475146","0.725669109","0.892214694","1.165626681"
"a938","0.872356702","0.788703876","1.518332533","1.231866497","0.838693525","1.323850997"
"a939","2.08819122","1.762706633","1.059539452","1.129175196","1.130052503","1.991817648"
"a940","1.604266984","0.574595645","0.760855085","0.55894795","0.671702894","0.688491278"
"a941","0.886207143","0.601309335","1.499592491","0.577077315","0.598649711","0.900347304"
"a942","0.469291155","0.720253057","0.653702244","0.845541629","1.009058006","0.472226845"
"a943","0.571552222","0.767709141","0.82218297","0.394799151","0.699062","0.732048131"
"a944","1.36262569","1.121947776","0.974167286","0.862341345","0.957741095","0.872204159"
"a945","1.129612044","1.176034273","1.240054628","0.837548256","0.857414278","1.742005383"
"a946","0.979142056","1.173163534","0.9885638","0.742062079","1.746683058","1.639239207"
"a947","0.8127556","1.243633862","0.574085179","1.262020714","1.385341009","0.578906825"
"a948","1.461037106","0.628253418","1.160042413","1.120105016","0.877656048","1.078991452"
"a949","1.893950805","0.813401915","1.444606589","1.285838293","1.093202678","0.842027482"
"a950","0.36223154","0.735137965","0.750092587","0.725184841","1.298425006","1.135659996"
"a951","1.096163393","0.933989911","0.8488067","0.92092609","0.854774795","1.058118798"
"a952","0.638412329","0.593130308","0.833622499","0.941225143","0.72922869","0.608483862"
"a953","0.657427972","0.547496715","0.495449728","0.525072662","0.685619784","0.12244759"
"a954","1.441316626","1.021469778","0.783157014","0.818486872","0.866961722","1.155977325"
"a955","1.939024241","0.978166596","0.236733082","1.713364826","1.217712918","1.08555412"
"a956","0.555912834","0.956501467","0.88317597","1.466345827","1.228315501","0.707632687"
"a957","1.289769406","1.089928087","0.898192938","1.570729269","1.619350407","0.398779829"
"a958","0.093388872","0.697820808","0.841291578","0.76898096","0.842180007","1.013382934"
"a959","0.488105846","0.649928936","0.457554568","0.398041602","0.602241872","0.395501379"
"a960","1.31129282","1.120967907","0.911570686","0.975819122","0.936865205","1.108784182"
"a961","0.962870944","1.095957812","0.865974573","1.14264385","1.048069403","0.841050508"
"a962","0.455297743","0.914071399","1.214034644","1.511492224","1.216415379","0.912026957"
"a963","0.528612829","1.742223613","1.083539285","1.251380287","1.111321014","0.143245776"
"a964","0.487583882","1.042952663","1.649097215","0.553096479","1.09463658","0.719249147"
"a965","0.449999156","0.852751107","0.728440644","0.31485182","0.694379151","0.510552857"
"a966","1.223164961","1.113726196","0.800684853","1.110587543","1.228419177","0.646158392"
"a967","0.717346308","0.937810719","0.653968261","0.865629785","0.930111294","0.593221037"
"a968","0.513485815","1.985952972","0.976675616","0.575575442","0.995515291","0.801053606"
"a969","0.779174748","1.120002712","1.279621249","1.185090003","1.070157101","1.285260572"
"a970","0.775223869","0.931329964","0.918684133","1.031500935","0.913557885","1.167694331"
"a971","0.087895122","0.734723427","0.699620787","0.426009705","0.623139875","0.215066892"
"a972","0.280460736","0.616771658","0.110494337","0.096727597","0.675008629","0.320999473"
"a973","0.651981165","0.588746938","0.645630092","0.44395716","0.730205959","0.495167126"
"a974","0.936884429","0.821666376","0.789854059","0.794059896","1.170835203","1.339164362"
"a975","0.221242872","1.401090626","0.913040836","1.558789988","1.650433115","0.82626767"
"a976","0.975833008","0.737579405","1.114734154","1.017709652","1.260736482","0.943158855"
"a977","1.313619312","0.631410456","1.115682383","0.898655481","1.302915182","0.892131813"
"a978","0.471243585","0.652317249","1.146430414","0.679787676","1.114404503","1.129745415"
"a979","1.680332517","1.483784784","1.222050936","1.333762381","0.849549646","1.699966083"
"a980","1.371971322","1.84594596","2.426268438","0.997868695","1.18021789","2.798732709"
"a981","0.324321112","0.745907275","1.230614537","0.567409622","0.669518261","1.104735381"
"a982","0.873079766","1.114610012","1.076983664","0.638452163","0.558655875","0.452725244"
"a983","1.916994266","0.680443391","0.975004373","0.907974843","0.746650137","1.332597535"
"a984","1.578217754","0.752126671","0.740146469","0.866834647","0.844589269","0.708544602"
"a985","0.384137552","0.883622655","1.02999454","1.041815423","0.853396887","0.831486205"
"a986","0.809453424","1.031564127","1.357452703","1.253866025","0.472849659","0.50269055"
"a987","0.535026233","0.568036032","1.171953934","0.773972788","1.00165464","1.07214523"
"a988","0.692638331","1.150087406","0.831562788","0.17807502","0.892766631","1.043246926"
"a989","0.598120266","0.896570448","0.781258195","0.948688748","1.157325773","1.032866089"
"a990","0.925165121","1.020927982","0.758606228","1.013089944","1.082553689","0.986869213"
"a991","0.780185271","1.026928273","0.418747165","0.715289151","0.630990419","1.053255439"
"a992","1.095161835","0.744782628","0.383817383","0.54632849","0.796948534","0.497038317"
"a993","0.438962198","1.028284115","0.528764729","0.726898175","0.600095087","0.713990015"
"a994","0.292215666","1.027991326","0.550370294","0.91821237","0.637142007","0.648740362"
"a995","0.345605989","1.030033898","0.566566373","0.558177873","0.367184328","0.583308481"
"a996","0.368899523","0.75285613","0.355608167","0.775185252","0.63424282","0.608315229"
"a997","0.649610228","0.601529561","0.501212583","0.686075221","0.827405931","0.53618142"
"a998","0.384835807","0.968730061","0.807557897","0.717042348","0.647590283","0.679736185"
"a999","0.487283496","0.584575885","0.654643878","0.928902456","0.798119532","0.574076181"
"a1000","1.421064811","1.248273919","1.805333987","1.196752934","1.389671182","1.30694992"
"a1001","0.447044563","0.701730176","1.251934206","0.921601313","0.628280709","0.798019217"
"a1002","0.567664784","0.901754352","1.254750306","1.222110667","0.604615864","0.657144791"
"a1003","0.913848931","1.24467328","0.826687904","0.686135366","1.020774034","0.698674064"
