"Sample","20230511_IARPA_ST_TCX_TL_ALL_028_sample 010","20230511_IARPA_ST_TCX_TL_ALL_069_sample 039","20230511_IARPA_ST_TCX_TL_ALL_122_sample 076","20230511_IARPA_ST_TCX_TL_ALL_048_sample 022","20230511_IARPA_ST_TCX_TL_ALL_051_sample 025","20230511_IARPA_ST_TCX_TL_ALL_078_sample 044"
"a332","3.289973796","1.432968883","0.599816107","1.095418775","1.827651822","1.678963475"
"a333","1.155507061","1.301850401","0.445151521","1.254709272","0.975133391","1.05457765"
"a334","2.348478201","1.496127708","0.608086185","0.734371983","1.681979036","0.996797913"
"a335","2.523128604","1.098884211","0.645879028","0.607035456","1.351160129","0.856240169"
"a336","2.037841562","1.122493113","0.700029059","0.540070607","1.203997471","0.939341029"
"a337","3.282299152","2.03306654","0.566104914","0.798314851","1.85582052","1.237156941"
"a338","2.87798433","1.332143935","0.735070483","0.725956075","1.579822887","1.165596468"
"a339","3.544142089","1.125113454","0.621830105","0.78472225","1.221238951","1.439405273"
"a340","3.497007287","0.856614232","0.507864092","0.566265687","1.010722308","0.841819902"
"a341","3.325054921","0.948522457","0.565580929","0.540307455","1.207054981","0.808597601"
"a342","1.609293354","0.922445435","0.5873692","0.476462961","1.06700621","0.773186985"
"a343","4.294701563","2.210491062","0.619994519","1.307523967","1.713969849","1.276431579"
"a344","2.798732829","1.209651566","0.664356001","0.797193228","1.62949905","1.046344549"
"a345","2.344179078","0.905653398","0.693172515","0.744015816","1.481979504","0.943454371"
"a346","2.260331407","1.04777202","0.603506848","1.195794274","1.72622579","1.053513199"
"a347","3.515052248","1.225592451","0.348661529","1.51273028","2.428368641","1.644755828"
"a348","0.92571021","1.16409612","0.55778767","0.601113174","1.046933909","0.864706006"
"a349","2.510130598","0.951866214","0.414969188","0.580199678","1.14216547","0.887153615"
"a350","1.540614237","1.408851239","0.405703244","0.539301087","1.347645551","0.957988863"
"a351","1.746581495","2.341809195","0.395133176","1.024789394","2.396231115","1.34833336"
"a352","2.958418341","2.035489054","0.406335138","0.825529742","2.695613285","1.476559301"
"a353","2.47817228","1.016761435","0.476173767","0.860974608","2.217909714","0.901924099"
"a354","1.747846683","1.443471518","0.531867797","0.798607437","1.640750768","1.212909168"
"a355","2.277533679","1.593265877","0.60177779","1.517771083","1.360620799","1.767392985"
"a356","3.345304746","1.495401931","0.504537712","1.132433602","2.654445579","1.423575212"
"a357","2.216457272","1.237246215","0.510370845","1.223925431","1.425022504","1.388667291"
"a358","1.333750521","1.406732648","0.546206006","0.976486771","1.67841048","1.187291632"
"a359","1.096036299","1.453995488","0.573738376","0.692762147","1.466314019","0.918232183"
"a360","0.5845811","1.46653332","0.502204439","0.692559917","1.191884167","1.154952561"
"a361","1.986564734","1.512208708","0.37368898","0.887703826","1.78694165","1.871687892"
"a362","2.411856835","0.819415826","0.564848098","0.841094632","1.352697276","0.786059738"
"a363","1.639570083","1.044531299","0.596050981","0.895107985","1.408823129","1.419462355"
"a364","1.701802765","1.195732458","0.529238668","1.497800163","1.439987077","2.635628836"
"a365","2.076083536","1.879393308","0.53861049","1.543378216","1.751562771","2.767104209"
"a366","1.548890052","1.154418504","0.555444251","1.28742041","1.134976766","2.391441046"
"a367","3.174686424","1.352411346","0.566584145","1.916975662","1.740795179","3.021745177"
"a368","2.806950014","1.871415646","0.890460565","2.074715748","1.88054952","3.451543669"
"a369","1.666544151","1.189359104","0.734584203","1.081144436","1.13481015","1.542213138"
"a370","1.326168897","1.06819761","0.581766187","0.783740364","1.052841082","1.102703045"
"a371","1.760428509","1.527845108","0.475879527","1.222762112","1.169583471","1.538894598"
"a372","2.533433511","1.162316992","0.558402318","1.301017632","2.169855645","1.10089638"
"a373","2.282571052","0.766969522","0.561929329","0.741899994","1.069220271","1.503888242"
"a374","2.670447858","0.741950438","0.572540278","1.568534808","1.368914452","2.101729559"
"a375","2.105487683","0.834296579","0.655565062","1.566644694","1.516826275","2.784691874"
"a376","2.725488996","1.495008232","1.019532769","1.76089768","2.576449303","3.227555054"
"a377","2.436073837","1.342138889","0.82720679","1.311495014","1.46803958","2.720765099"
"a378","1.93062666","0.851324951","0.706293051","0.8485617","1.142773365","1.660355454"
"a379","2.515722528","1.506658097","0.877836013","0.96772412","1.740500852","2.331644385"
"a380","1.785299487","0.973991363","0.961196299","1.448461112","1.553622703","1.390277712"
"a381","1.253792788","0.943392103","0.763780904","0.956333714","0.909608607","0.994182481"
"a382","1.145246244","1.534448037","0.782526918","0.90645915","1.55686707","1.667176977"
"a383","0.63976154","1.895994063","0.73631697","1.343873849","2.010727195","1.777314241"
"a384","0.926694726","1.202014679","1.136543101","1.553018058","2.065397733","1.711449235"
"a385","1.626510305","1.287587953","1.183048426","1.562733612","1.545259631","1.675249822"
"a386","1.905950874","1.338153006","0.884702084","2.053006535","2.169041392","2.394666927"
"a387","1.814808135","1.742613012","0.550977922","2.920504838","1.602848256","2.091345769"
"a388","2.195241911","1.236565087","0.748372824","1.087404178","1.348083653","2.102122097"
"a389","1.738555876","1.809400237","0.590031987","1.246384602","1.439173547","2.609440157"
"a390","0.774344985","1.156034468","1.300754223","1.662970694","1.407688152","1.903557707"
"a391","1.212495816","0.942996947","1.373060216","1.366718822","1.310098459","2.05179802"
"a392","1.285867339","0.770648278","0.948816629","1.007602318","2.17829642","2.758997391"
"a393","3.12065855","1.227181379","0.687392814","2.74833782","2.638940221","2.282518089"
"a394","2.84012354","1.159286068","0.68717565","1.005963515","2.161893054","1.553835889"
"a395","2.584803806","2.005953784","0.686854784","1.844505168","2.708232845","3.046988362"
"a396","1.904063809","1.157115773","0.706903224","1.241160974","1.842791814","1.80060049"
"a397","2.21134497","2.822540988","0.700740754","1.4401213","2.358705215","4.202744451"
"a398","3.459306688","2.473449394","0.565023671","1.682859952","2.171904658","1.778417866"
"a399","3.111783027","1.803185013","0.883742798","1.906763454","1.796872718","2.098300763"
"a400","5.475972986","1.263503953","0.702812944","1.056333856","2.146890286","1.293025878"
"a401","5.979687985","2.653233655","0.366986676","1.380385281","1.853066376","1.366245477"
"a402","3.214733549","3.441719879","0.659089271","1.307454809","1.563958737","1.723015847"
"a403","6.202111232","2.308682037","0.433724459","1.886413868","2.030362526","2.017537741"
"a404","2.616467552","1.418924718","0.495028048","1.378902254","2.288387852","2.194021949"
"a405","4.225700466","1.577036171","0.715943614","1.996200899","3.309469244","2.930115279"
"a406","2.684290558","1.821910889","0.700076505","1.444352784","2.400660849","2.598413047"
"a407","3.731442641","1.848665356","0.706012455","1.806274462","2.217927302","2.164863702"
"a408","4.10171789","2.594242247","1.031477795","1.731415355","2.664802418","3.594834754"
"a409","2.750995852","1.057806542","0.788499604","1.693235364","2.171017461","3.203847365"
"a410","5.362667567","2.632440397","0.776141856","2.83540003","4.515081575","3.819116054"
"a411","2.090800479","2.840929112","0.925031602","1.300668536","3.341985628","2.335091319"
"a412","2.312935009","1.281046297","0.908259197","0.75384796","2.593179656","1.077692483"
"a413","2.69886688","1.404875084","0.845631636","0.788460749","2.043703819","0.941350915"
"a414","1.566444441","2.034960459","0.726846875","0.7906604","2.80310425","0.875139143"
"a415","2.659960027","1.846576224","0.546712746","0.517067523","1.56143533","0.707606835"
"a416","3.609631991","2.221581272","0.541585625","0.846918415","2.144734036","1.093632886"
"a417","2.520130818","1.289224195","0.695954376","0.600796342","1.518899594","0.938117164"
"a418","2.555368098","2.531362072","0.872099193","0.95193202","2.238512669","1.609845455"
"a419","2.944803871","1.410801857","0.626454721","1.018488973","1.718456221","1.346763963"
"a420","4.051949106","1.091008119","0.474344488","0.801625946","1.760510243","1.131361652"
"a421","1.645889748","0.891556635","0.662149453","0.840625391","2.009589804","1.023591234"
"a422","2.932859235","1.249473423","0.586373959","2.307243181","3.137987435","1.835474901"
"a423","3.693974423","0.707712749","0.663748351","0.641927441","1.655648194","0.888423491"
"a424","3.727050444","0.799749091","0.660629057","0.687101549","1.639691481","0.739459591"
"a425","2.77241311","1.429982265","0.606328876","2.167807407","2.091041524","1.104739284"
"a426","2.699146719","1.314095389","0.63370006","1.710102594","1.578454634","1.216751515"
"a427","3.65263626","1.674184074","0.471785414","1.003378525","1.575005898","0.921257947"
"a428","3.377567426","1.864516622","0.487387728","0.96686847","1.400095969","1.007309546"
"a429","2.867682529","2.28170409","0.672783805","0.94233329","1.673513809","1.744955339"
"a430","4.765681492","1.457528874","0.711184991","0.863090378","1.513681921","1.502779553"
"a431","3.755831404","1.221085107","0.684136651","0.910730067","1.41190541","1.231404355"
"a432","3.200176548","1.87667837","0.678283942","1.827186794","1.677002343","2.354655412"
"a433","2.717315063","1.620093159","0.808568951","1.323898193","2.069853276","2.785087629"
"a434","2.915827664","1.092854026","0.601137586","1.611716002","2.344545259","1.329147654"
"a435","2.766098739","1.20756798","0.588746606","2.022120311","1.995271961","3.847266857"
"a436","2.151486677","0.96955412","0.588381032","1.912212873","2.202851753","3.101969703"
"a437","1.510241338","0.985059676","0.563271085","1.441954702","1.788233721","1.786880737"
"a438","1.586027269","1.614313172","0.550122422","1.429021928","2.107776827","2.194312622"
"a439","1.490429685","0.862152734","0.458046835","1.082579541","1.397042715","1.05856538"
"a440","1.666734726","1.049592653","0.548202078","1.089250562","1.474748774","1.372524333"
"a441","2.234761968","1.50104873","0.796494344","1.998216985","2.0321235","2.301537393"
"a442","1.664208211","1.41469713","0.579770357","1.501786397","2.148824665","1.934061357"
"a443","1.439130603","1.349421157","0.764089844","1.979583571","1.821286379","1.890189069"
"a444","1.507934329","1.580076768","0.780278126","1.577897385","1.778679128","2.00559202"
"a445","1.014549775","1.11530304","0.497900857","0.929924938","1.160587046","2.265051254"
"a446","1.189246065","0.708992784","0.669009764","0.933823613","1.151298585","1.617365368"
"a447","0.914556232","0.843650407","0.53864522","0.697038637","1.21746801","1.611609872"
"a448","2.027588168","1.539225703","0.639048282","0.886283094","1.514909948","1.736710758"
"a449","1.680549811","1.083038977","0.670570315","0.705598665","1.414606046","1.519816137"
"a450","1.062571955","1.104655303","0.533952818","0.552867937","1.016788053","1.383699029"
"a451","1.418057275","1.15885114","0.574389187","0.983784223","1.518739511","2.290033659"
"a452","2.286052453","1.416765466","0.689512782","0.711483884","1.597378083","1.035120832"
"a453","1.646239151","1.547447186","0.439967094","0.7475292","1.566062477","2.030460673"
"a454","2.950203406","2.107423107","0.733905194","1.885189487","2.068329566","2.45675907"
"a455","4.04957668","1.933733724","0.573892146","2.658718448","1.735663501","3.007630202"
"a456","2.361680094","0.85124395","0.78042574","1.642382346","1.887279146","1.732186507"
"a457","3.966275828","1.179594322","0.814062611","1.517591553","1.923275164","2.837803457"
"a458","2.136264505","0.74710006","0.650334758","1.093031521","0.736457983","1.510082426"
"a459","2.062539843","0.567361387","0.567811311","0.671972642","1.043150103","1.021202857"
"a460","2.236322317","0.565093761","0.476360254","1.476267103","1.061600045","0.701189271"
"a461","2.465175725","0.561293909","0.708783515","1.316420117","1.270614182","0.684623799"
"a462","2.898360335","0.567456253","0.754743759","1.492524485","0.927957333","0.649212636"
"a463","3.113137804","1.052460458","1.153332984","2.006300718","2.626721163","0.572453248"
"a464","1.868595368","0.968609114","0.962105672","1.575282752","1.827532859","1.408724127"
"a465","3.092251446","1.268265447","1.111890078","1.501812735","2.337963192","1.061094254"
"a466","2.135525709","1.194574821","1.096329676","3.556094621","2.658228969","1.716816397"
"a467","2.317514556","1.062562988","0.867743648","1.83412266","1.669287424","1.282697529"
"a468","2.410010397","1.637223835","0.707516128","1.312363207","2.727545944","2.331772225"
"a469","7.21466136","1.235273771","0.608711421","1.051371295","2.701169969","1.777386895"
"a470","2.048237795","0.458899099","0.572229204","0.76325464","1.525674772","1.418154992"
"a471","1.824177788","0.940709175","0.560746947","0.675375942","0.209978289","0.975072096"
"a472","1.957966224","0.787661129","0.998469711","1.337597785","1.843346357","1.632120497"
"a473","4.37336085","1.609062302","1.058367933","2.286558332","3.474037871","1.938387598"
"a474","5.024114932","1.552935619","0.925632031","1.039567877","2.537361918","1.120748548"
"a475","4.148121203","2.244593361","1.106180345","1.314850747","2.607691734","1.645761844"
"a476","1.875364555","0.879502235","1.223751288","0.917580043","1.698359659","1.01358803"
"a477","4.075806316","2.626624418","0.885389283","1.66419429","2.99002174","1.780503299"
"a478","4.609802676","2.975074256","0.611218815","1.234602942","3.198259539","1.8532825"
"a479","4.829562626","2.063403309","0.679745576","0.601060386","1.598125998","1.169384606"
"a480","3.211536281","2.154973647","0.283511791","0.737626631","1.89116817","1.509010374"
"a481","2.394446476","3.188780934","0.411976741","1.192912556","2.559616013","1.510955995"
"a482","2.35247855","2.037248616","0.602416538","1.067759322","1.459914664","1.758224954"
"a483","2.315583186","1.76870019","0.438460557","0.92114307","1.576403022","2.878486779"
"a484","2.50848238","2.107986833","0.765959124","0.848095489","2.752149726","3.365258351"
"a485","2.36157041","1.752241987","0.596826702","0.611911604","1.775104142","3.418802941"
"a486","2.556639805","1.423658787","0.49979953","0.375228016","1.587077718","0.962361464"
"a487","2.456410235","1.261917909","0.627610128","0.420463782","1.130328384","1.552796929"
"a488","1.20351162","2.527950591","0.671367535","0.572503401","0.671489479","2.930625158"
"a489","1.513504819","2.092420762","0.551012818","1.150744019","1.541389241","2.841515691"
"a490","2.148475949","1.109589312","0.481817772","1.888103096","0.926954031","1.946209615"
"a491","1.664926539","1.109339649","0.558078748","1.93431114","1.448670859","2.487617385"
"a492","2.278122285","1.652609076","0.385562811","1.529712464","1.331078923","4.087458276"
"a493","1.82168751","1.349756878","0.443345801","0.947379499","1.79885292","2.569470149"
"a494","3.204671631","1.010844476","0.461086139","1.783616496","1.82671843","2.600125473"
"a495","2.13234485","0.933344141","0.699538215","1.272734234","1.450636977","1.416664593"
"a496","2.193094919","0.917588129","0.482964948","1.445275426","1.559630373","2.303114664"
"a497","2.161446891","0.683323562","0.51763805","1.637868661","3.639497382","2.226989923"
"a498","2.224245896","0.668132008","0.564175511","1.65192307","4.636206728","3.442404496"
"a499","2.747805158","0.829206318","0.442338016","3.335435667","4.288539799","3.802081339"
"a500","1.967798785","0.893824742","0.551679532","2.08331748","2.830250302","1.919136551"
"a501","2.538351591","1.607549157","0.718602111","1.374000519","2.133723378","1.728140435"
"a502","4.18624377","1.204241471","0.546699123","1.872453371","3.505746943","2.035532411"
"a503","2.448211784","0.990262645","0.652111324","1.303946994","2.55546817","1.176422846"
"a504","1.643660752","0.953877088","0.672729409","0.880304909","3.343889204","1.374717447"
"a505","1.217173126","1.473566525","0.594746442","1.102878185","2.864862843","1.618099867"
"a506","1.868332692","1.669210878","0.768641767","1.552061075","2.89636783","2.788771373"
"a507","3.317681898","2.162793635","0.602027153","1.713541649","3.884752845","2.375317272"
"a508","2.438071808","2.272832126","0.754373329","2.025186547","2.87601813","1.761340045"
"a509","3.171221192","1.27689978","0.484563787","0.911693162","2.677160753","1.509685451"
"a510","0.727488903","1.033803107","0.60403085","0.562953191","2.782414886","0.664065547"
"a511","1.183954393","1.35113615","0.978836419","1.298561365","1.936029234","1.772668564"
"a512","3.013350463","2.37615131","1.021630416","1.723297501","2.262574306","2.701726583"
"a513","1.374506016","2.217474728","0.642135468","1.416295246","2.266287106","1.899130985"
"a514","2.214380425","1.339860419","0.937126471","1.030881987","1.438235127","1.841133936"
"a515","2.233162258","1.424953129","1.248652586","1.069263573","1.68198804","1.809830016"
"a516","0.222386417","1.100683798","1.789328118","0.734102537","1.763599153","1.112001937"
"a517","2.867777037","0.993831242","1.026082625","0.986916239","1.937753284","1.30607213"
"a518","0.033004593","1.744528895","0.537816261","1.040190225","1.848621401","0.918007055"
"a519","0.956592264","1.434692252","0.689550469","1.145313615","2.159149251","1.207249829"
"a520","1.282628721","0.917859373","0.890148153","0.871620135","0.793892354","0.923372602"
"a521","0.296192811","0.411062243","1.250999626","0.806736164","0.66668167","1.354237556"
"a522","0.936315522","1.029325632","1.218794692","1.125410923","1.746214501","1.36941243"
"a523","5.439887202","0.82807711","0.713970269","0.621122344","0.774477203","0.521336056"
"a524","0.846334023","1.033042317","1.167593352","1.391075094","0.643969889","0.966717964"
"a525","1.224133842","0.993350603","1.183716456","1.181550707","1.767475331","1.403945488"
"a526","1.613797031","0.813979686","0.755324889","0.710809122","0.659512768","0.826503267"
"a527","1.196112453","1.071160757","0.999005125","0.825245943","0.671528622","0.993086655"
"a528","1.413196085","1.235430909","0.869797366","1.10584787","0.038772543","1.093021015"
"a529","1.036669721","0.557158901","1.771454201","1.23690365","1.029239211","0.71747389"
"a530","1.273990175","0.666948839","1.088221311","0.836573979","0.294156053","0.732205431"
"a531","1.764536357","1.386081433","0.891200095","0.89624027","0.764438888","1.230009273"
"a532","1.158983634","1.018844098","1.084669645","0.815545964","0.703822856","1.089420334"
"a533","1.095046447","0.880917818","1.565384796","1.028215411","0.809475454","1.199182961"
"a534","1.022390825","0.850905998","1.143267658","0.995298197","0.214553585","0.85215809"
"a535","1.500622902","1.452915694","2.00899173","1.454402845","1.237973958","2.335251168"
"a536","1.592129686","1.75974643","1.783136633","1.682424152","0.902964779","1.772876431"
"a537","1.444890101","0.487353655","1.733626847","0.88762685","0.14812821","0.398967323"
"a538","3.863487808","0.569196868","0.105489648","0.119347494","0.161179426","0.210031754"
"a539","8.217962122","1.036780414","0.538306362","0.642833632","1.587158744","0.662109643"
"a540","3.624699115","1.483533435","0.809945261","1.108390098","1.032427855","0.83667028"
"a541","1.979249931","1.583467737","0.611785037","0.907962472","0.688518084","0.712328748"
"a542","12.06360458","0.688358808","0.422507855","0.693022567","0.78013761","0.438498543"
"a543","3.838337231","1.36691019","1.43226059","1.239513813","0.734347479","0.37880777"
"a544","2.641391098","1.477325426","1.228232866","1.457376508","0.751477042","0.420760781"
"a545","6.175010941","0.841207629","0.742548825","0.794435183","0.704816347","0.611096122"
"a546","2.813848779","1.304509191","0.623412737","0.940580612","0.978449602","0.505425424"
"a547","7.175131834","1.450005562","0.549085604","2.637588055","1.558791971","0.104211667"
"a548","3.921142169","1.072248081","1.445433901","0.758560499","1.191284974","0.714121545"
"a549","2.621964538","1.259500785","0.560583116","0.882248598","1.139247569","0.619111969"
"a550","1.637021153","0.970068886","1.314283846","0.750550841","1.033432126","0.644088269"
"a551","2.812248661","0.855555841","0.693771388","0.627890081","1.233764247","0.352263007"
"a552","2.387111834","0.983346911","1.08538174","1.41363755","1.573803132","0.752120902"
"a553","1.94314287","1.329954209","1.140952821","1.423453816","1.782669785","0.625930197"
"a554","21.07040458","1.749963971","0.49143835","0.853828674","1.160423199","0.978733031"
"a555","35.27724044","0.519500682","0.7143534","0.836848275","0.154447063","0.413603466"
"a556","2.010892274","1.049172677","0.845691128","0.744041358","0.936931042","1.033135081"
"a557","8.380944669","0.877594129","0.47741291","0.573984613","1.026501867","0.642723021"
"a558","1.572500037","0.724130822","1.458399167","0.205623984","1.00276589","0.652663056"
"a559","7.343230234","0.895994236","0.720789729","0.410855026","0.500694137","0.697289692"
"a560","6.447850505","0.802601503","0.592654785","0.606820717","0.562991519","0.675456132"
"a561","1.962385491","0.922539477","0.490216119","0.427340747","0.330909534","0.748605675"
"a562","2.491611675","0.150329465","0.339891052","0.296396926","0.597156747","0.579060999"
"a563","5.840743655","0.465004666","0.201262357","0.270900709","0.214089784","0.267724524"
"a564","7.610429375","0.467760579","0.103087854","0.165693527","0.173106626","0.117854346"
"a565","12.7332277","0.380382827","0.346572372","0.27172376","0.260906809","0.240479136"
"a566","2.686599229","0.537905318","1.188078631","0.867910219","0.600367864","0.908348316"
"a567","2.970724535","0.529003628","1.461070859","0.811422914","1.271626719","0.839922244"
"a568","2.646582657","0.287066096","0.806478056","0.768141802","0.649946096","0.237602142"
"a569","4.791008849","0.309415442","0.219948178","0.247769934","0.489622326","0.23170434"
"a570","1.546877685","0.750193453","0.540080027","0.615449906","0.743812672","0.394244876"
"a571","4.312485866","0.421940685","0.283995221","0.355583733","0.270669021","0.125415754"
"a572","2.023807652","0.627218008","0.950229662","1.266637595","1.611289489","0.795162928"
"a573","3.136103601","0.568661565","0.621330209","0.727550177","0.60731237","0.529938436"
"a574","1.818892581","1.362137749","0.592790807","1.252629178","1.468792375","1.007898281"
"a575","1.756242387","1.16109342","0.754622388","1.176107176","1.427377316","0.754498373"
"a576","1.290229954","1.455207783","0.636221781","1.467864023","1.58841743","0.280963261"
"a577","2.518583582","1.872867088","0.579195263","0.926520314","1.427687865","1.36107091"
"a578","1.43153699","0.83821185","0.764882452","1.052293056","1.271730675","0.681166868"
"a579","1.861398488","0.914181863","0.440585968","1.01647595","1.03170212","0.801973351"
"a580","1.558263929","0.765543337","0.8232287","0.461101418","0.880620111","0.610811975"
"a581","1.21435933","0.898267867","0.851586475","0.684056476","1.687394868","0.524003389"
"a582","1.025180869","0.74808269","0.657210944","0.430030856","0.678364225","0.596638241"
"a583","0.822064489","1.249949798","1.190607625","1.022492855","0.971007212","0.851991106"
"a584","0.860327472","1.285721912","0.95865399","1.228007414","1.235477424","1.187015582"
"a585","1.933815077","0.745320814","0.853646213","0.960647155","0.56374973","1.069514554"
"a586","0.123335627","1.173538485","0.976673677","0.81747984","0.433802528","1.514845255"
"a587","1.042380344","1.400178655","3.299925722","0.992003738","0.304307706","2.719684752"
"a588","1.514378602","1.39031432","1.500962438","1.392595344","1.044473395","1.096709597"
"a589","1.007651035","2.271204521","1.562629995","1.629498684","1.761532049","1.933842984"
"a590","1.054580626","1.330469479","0.737631054","1.201075117","1.090766456","1.752169837"
"a591","1.589131297","1.34846129","0.812741133","1.391369446","1.075006397","0.474772623"
"a592","0.838081201","0.890198261","1.540314072","0.567722728","0.90980862","0.928813336"
"a593","1.080937804","1.035115712","1.090349689","1.126543763","0.918065732","1.099179893"
"a594","0.719299544","0.847758576","0.584584545","0.843768905","0.750000004","0.503301318"
"a595","1.139030153","0.616062994","0.986203823","1.595714469","1.411539051","0.547471277"
"a596","1.652281838","0.741741427","1.227383327","1.19269822","1.138177991","0.794959858"
"a597","1.668782866","0.916085482","1.22227822","1.4822324","1.2465522","0.838664594"
"a598","1.079388169","0.657343571","0.808078074","0.675782161","0.91648065","0.548778777"
"a599","0.992049297","0.949952898","0.318027311","1.548965119","0.946987566","0.509995498"
"a600","1.488382652","1.190913307","0.7695149","1.928935648","1.320905011","0.570144474"
"a601","1.320837417","1.220834702","1.039306842","1.430396993","1.167689515","1.189538171"
"a602","1.342997325","0.894687185","1.330990517","1.33623186","0.972563829","0.40855627"
"a603","2.402820739","0.751498896","0.625229144","0.559021947","0.928421501","0.461529121"
"a604","1.661264483","0.309313133","0.597670565","0.486678917","0.404841718","0.249919249"
"a605","1.431277143","1.524313147","0.372928871","1.393079552","1.125005927","0.998368207"
"a606","1.734553813","1.074586074","0.846856319","0.402452198","0.676215684","0.52211356"
"a607","2.139180878","1.133218304","1.22762387","0.677896078","0.743880554","0.365826058"
"a608","1.542177851","1.192607542","1.226940778","1.348286032","1.032491384","0.594612515"
"a609","1.781539508","0.871303248","0.674845147","0.62297079","0.781304767","0.560795706"
"a610","2.242665824","0.772520141","0.470921151","1.17704947","0.869028916","0.620767079"
"a611","1.131817191","1.074778216","1.078830133","1.625696852","1.13922683","0.561720228"
"a612","2.103452119","1.272811958","0.920798274","0.979178602","0.819066527","0.546461968"
"a613","1.269056976","0.724237917","0.863056879","0.556924428","0.889811167","0.389108435"
"a614","1.628934513","1.079836241","1.135020543","0.785030136","1.191686672","0.544852513"
"a615","0.810446591","0.945398508","1.33461231","0.985344122","1.221492616","0.410619684"
"a616","1.427950494","0.892642151","1.41661356","1.184287226","1.956138166","0.854686972"
"a617","0.784854261","0.565810481","2.585505848","1.902054233","1.726394283","0.896501913"
"a618","1.549408581","0.955355552","0.929889772","1.216468118","1.122105088","0.790260265"
"a619","1.328397542","1.310723576","1.468048759","1.491018532","0.923499569","0.628936064"
"a620","1.708929505","1.283229876","0.249662554","1.616261735","1.092147441","0.942814668"
"a621","1.140646101","0.971610082","0.443520166","0.644692326","1.060477608","1.131777909"
"a622","1.849363208","0.985666766","1.079944099","0.940028416","0.746915901","0.826679535"
"a623","0.990663898","1.02474221","2.198782611","1.006384736","0.797063359","1.131529804"
"a624","1.246880637","0.685177176","0.317974586","0.851814611","0.887410455","0.246016597"
"a625","1.851715278","0.929233394","0.381909047","1.236276051","1.502375119","0.686933285"
"a626","1.459636668","0.706036993","0.327062476","0.625209338","1.292889693","0.45620326"
"a627","1.887206881","0.933455581","0.390325261","0.522501871","1.059810425","0.721769618"
"a628","1.42021752","0.830199035","0.430208514","0.665541617","0.928674622","0.861086688"
"a629","1.272809292","1.013376319","1.889491673","1.092971017","0.923105439","1.540840134"
"a630","0.063131689","1.276376348","1.32620034","1.022180959","0.973385516","0.515324507"
"a631","1.439049982","1.116949192","1.414182753","1.419934459","1.429391378","2.065236485"
"a632","1.47595338","1.18270194","0.716727529","1.750507133","1.493337404","0.953364483"
"a633","1.561483799","1.243871847","0.174430285","1.416411857","1.201746517","1.989177588"
"a634","1.966205374","0.833161559","0.722066314","0.736561919","0.694848544","0.913482895"
"a635","1.411090794","1.071270207","1.727073887","0.954596273","1.061723319","1.406708933"
"a636","1.834321664","0.537006544","0.201364829","0.400007069","0.7265127","0.386768587"
"a637","2.406675391","1.059663744","0.561318448","0.974171942","0.69462404","0.463937905"
"a638","2.120130588","0.650780234","0.338589932","0.597790454","0.768944171","0.363505046"
"a639","2.042958683","0.584264615","0.417316598","0.464361891","0.717623576","0.532882804"
"a640","1.021320568","0.623777972","0.26709449","0.487864959","0.658117341","0.505686286"
"a641","1.054859028","1.130582477","1.443003251","1.073772212","0.944578879","1.515096671"
"a642","1.475875659","0.366254174","0.816677845","0.865503255","0.729995162","0.470489262"
"a643","1.260353117","1.078950605","0.87800655","1.254637277","1.3260382","2.118409008"
"a644","1.383363481","1.079207604","0.692056332","2.376287228","1.323502883","0.667926376"
"a645","1.371518116","0.93763365","0.313100675","1.045636187","0.859392403","0.680524908"
"a646","0.801451703","0.698411695","1.702435017","0.777505734","0.709660882","0.36448293"
"a647","1.107143487","0.422639409","1.006679924","0.312869949","0.403707592","0.332092238"
"a648","1.128361778","0.738579998","0.42886608","1.20915977","1.155155413","0.74806863"
"a649","1.16274688","1.046609287","0.469453883","0.986553272","1.176595999","0.638431092"
"a650","0.662011969","0.931091016","0.886621041","0.954559048","0.977823556","1.034160893"
"a651","0.776583579","0.522079498","0.467169206","0.435510235","0.720079928","0.451646825"
"a652","0.909586036","0.939413814","0.924178877","0.972242949","0.72410488","0.767924"
"a653","1.01649436","0.876588313","1.868742319","1.210315793","1.285739817","0.971372561"
"a654","1.006202061","0.730294043","0.847349914","1.233452987","1.05294857","0.609784663"
"a655","0.724873451","0.73442933","0.347156327","0.413717103","0.854969806","0.292549462"
"a656","0.783804302","1.04924838","0.791934006","0.978322254","0.97069983","0.661876398"
"a657","1.160919731","0.911976682","0.777265075","1.672420101","1.294797799","0.98830134"
"a658","0.851208385","1.160911705","0.737913219","1.55046968","1.394892092","1.009197238"
"a659","1.191241448","0.390229918","0.570042829","0.337531098","0.783206137","0.514329462"
"a660","1.350465264","0.690205213","0.567806835","0.373237776","0.79789327","0.41531044"
"a661","1.150646917","0.675362343","0.520544022","0.411614863","0.713999113","0.274265673"
"a662","1.048225743","1.024475805","0.756863785","1.23076736","1.075554014","0.477609909"
"a663","1.158227811","1.59291905","1.475613474","2.041024504","1.826353396","0.786929566"
"a664","2.079998464","1.549197896","0.894707142","1.099401948","1.033639174","1.740126741"
"a665","1.450745413","0.996212444","0.983867625","0.906321451","1.460353155","1.180830042"
"a666","1.804955663","0.874963054","0.793941988","0.590641913","1.361344359","0.681393298"
"a667","1.281436151","0.651455183","0.62574059","0.382332429","0.72686209","0.252288062"
