"Sample","20230511_IARPA_ST_TCX_TL_ALL_033_sample 011","20230511_IARPA_ST_TCX_TL_ALL_080_sample 046","20230511_IARPA_ST_TCX_TL_ALL_083_sample 049","20230511_IARPA_ST_TCX_TL_ALL_048_sample 022","20230511_IARPA_ST_TCX_TL_ALL_051_sample 025","20230511_IARPA_ST_TCX_TL_ALL_078_sample 044"
"a669","1.089021894","1.068821756","1.537819409","0.795189724","1.199226647","0.828385221"
"a670","1.189076923","0.863573855","0.851668169","1.503504904","1.941920835","0.592465644"
"a671","1.123523597","0.839102294","1.008833282","0.74083742","1.547630466","0.823920963"
"a672","1.466651215","0.6160423","0.451861305","0.362990023","0.414232464","0.346374247"
"a673","1.313369577","1.034455664","0.757353039","0.691179898","0.777757199","0.726152514"
"a674","1.229481848","0.88658631","0.780380401","0.961823396","1.347979113","0.914381417"
"a675","1.05059988","0.631453945","1.426485173","1.194768639","1.383793718","0.546560033"
"a676","1.082069583","1.077048211","0.431697209","0.773774205","0.78680886","0.561880812"
"a677","1.126770805","1.081579486","0.323285223","0.989894282","0.891423766","1.33661048"
"a678","0.775847111","1.222501832","1.963597417","1.106903972","1.196666906","0.668396588"
"a679","0.610503083","0.557828175","1.234513376","0.835333357","1.084924882","0.988252271"
"a680","0.95731723","1.115670918","0.838016162","1.252721436","0.930474864","1.038318919"
"a681","0.539478691","1.080814585","1.902026375","0.999355655","1.028924257","1.627202112"
"a682","1.016518405","0.600525291","1.002633215","0.891544844","0.870147155","1.493847195"
"a683","0.947250342","1.121944646","1.308915909","1.517758772","1.804812417","1.391849828"
"a684","1.349896464","0.967399105","1.286302347","1.326167089","1.229109748","1.052114116"
"a685","0.284385369","1.424788604","1.064562974","1.446064272","2.443035178","1.543477616"
"a686","1.147666872","0.742186489","0.893881491","0.769188017","2.301933324","1.38385028"
"a687","1.130908811","0.816685285","0.943853902","0.80578168","1.417253393","0.926997675"
"a688","0.813636908","0.263155305","0.31225919","0.106815699","0.986930346","0.372305201"
"a689","0.769238991","0.685787752","0.860323996","0.846569155","0.821149348","0.844062039"
"a690","0.71150716","0.686987015","0.763004873","0.814664299","1.241869404","0.86044184"
"a691","0.843555895","0.489323829","0.716971479","1.037605081","1.405641999","0.776108337"
"a692","0.971059857","0.747038516","0.845553442","1.520714319","1.506936491","0.895669439"
"a693","0.942643412","0.868970367","1.166400946","0.754119709","1.483738978","0.987795055"
"a694","0.702126489","0.496238866","0.639018161","0.969113937","2.028325999","0.928556945"
"a695","1.197427044","0.429803324","0.723015739","0.658958259","1.805110649","0.550403493"
"a696","1.263144868","0.456301722","0.282487579","1.083282091","2.149650602","0.789079596"
"a697","1.885278552","1.146410486","2.048039849","2.247167549","1.500328917","1.820260659"
"a698","1.144294817","0.834164363","1.784030985","2.300714654","1.526315724","2.410722632"
"a699","0.475120412","1.077865453","0.390257088","0.431582009","1.63084656","0.120291766"
"a700","0.853038852","0.354217063","0.124165597","0.263009505","0.743448987","0.151161179"
"a701","1.213760644","0.406950528","0.394343284","0.316757687","0.526722133","1.513322005"
"a702","1.383267968","0.585016782","0.123896099","0.646907444","0.552676844","1.101809967"
"a703","0.869536111","0.401011923","0.435192068","0.468544183","0.122138091","0.292746175"
"a704","0.127548457","0.663904837","1.012213621","0.929307398","1.668095923","1.072533426"
"a705","1.285194642","2.171910456","2.272884758","1.337683392","0.581546438","1.055825502"
"a706","1.193956798","1.259483904","2.678380592","1.314729343","2.164856434","0.914615379"
"a707","0.955201324","0.877749368","0.764128204","1.062415102","1.143155698","0.980527825"
"a708","0.797916987","1.453112202","1.066355385","1.239319613","0.916511898","1.071258378"
"a709","0.930023149","2.114949924","2.787213979","1.24910956","0.894552184","0.496471041"
"a710","0.98383616","1.811848971","10.13535046","1.167932888","0.925159746","0.986946643"
"a711","0.769719798","1.951442961","2.904656168","0.593405329","0.951618855","1.012359942"
"a712","0.999096022","1.585832019","0.92861537","1.349935389","1.394770999","1.050937045"
"a713","2.596052219","0.291035911","0.310928678","0.546888655","1.66538374","1.307385761"
"a714","0.888636149","0.185062787","0.389658383","0.356359087","0.648424568","0.604742632"
"a715","0.369127228","0.393491356","0.140824174","0.873631984","1.143600218","0.523653809"
"a716","0.553196525","0.691670829","0.489775178","0.875574769","0.881364242","0.409560384"
"a717","1.749315169","0.399060676","0.072624229","0.458115903","0.089142446","1.479664493"
"a718","1.479611739","0.548264225","0.206252164","0.548779247","0.738756283","1.283501716"
"a719","1.213685987","1.608354408","0.409155478","0.793422788","0.412476469","1.60474611"
"a720","1.057591803","0.438120528","0.737580363","0.560666545","0.763441011","0.891947065"
"a721","1.212062546","0.357784503","0.251608381","0.838921193","0.987786061","0.538445373"
"a722","0.797460289","2.160982159","3.404517033","0.64957001","1.227269086","0.45368964"
"a723","1.316064878","0.562368896","0.158231927","1.113947077","0.942371699","1.885960887"
"a724","0.382093262","0.607965611","1.877854972","1.239406837","1.050501069","3.082336165"
"a725","0.626674441","0.263994639","0.273733001","0.631650244","0.653856748","1.12285192"
"a726","0.573216608","0.953787708","2.226089689","0.771053864","1.126830818","0.823874789"
"a727","0.457623607","1.156831564","0.253970984","0.701364761","0.876587927","1.185405835"
"a728","0.848206818","3.430524153","1.087740125","1.457868242","0.866053493","1.609499023"
"a729","0.519619185","1.036367296","0.586759819","2.254305001","1.733409335","0.937387604"
"a730","1.672021294","0.62013602","0.32231581","1.469111216","3.090100066","0.82523428"
"a731","2.026227452","0.81434789","0.21542882","1.213935548","1.467221939","0.97549985"
"a732","0.679966829","0.532927049","0.671581315","0.72433344","1.061485691","1.351896841"
"a733","0.713808756","0.765854597","1.127014573","0.768601486","0.773469051","0.962551017"
"a734","0.699759115","0.737254887","0.634788681","1.560374157","1.307497126","0.927107937"
"a735","0.907742002","0.976046551","2.600560425","1.165195089","1.160118584","0.700997221"
"a736","1.207350403","0.771584065","2.326414392","0.9663201","1.100631983","0.704509453"
"a737","0.794908653","1.303502423","2.03085514","0.499233597","0.820996419","0.664935134"
"a738","0.668021638","0.229783217","0.220643472","0.146345193","0.569075305","0.17460407"
"a739","0.431673348","0.35643786","0.844941597","0.682041674","1.385563114","1.056910945"
"a740","0.812012356","0.60930146","0.647103775","0.422982636","0.904741533","0.42030822"
"a741","0.70599854","0.366073381","0.481402659","0.20023102","0.57956735","0.503531473"
"a742","0.679204167","0.613175914","0.275763483","0.372437723","0.916074409","0.332867416"
"a743","0.573694652","1.740443212","1.866428308","0.724886195","1.002738813","0.944411277"
"a744","1.035066445","1.113902079","1.029365306","0.435964745","0.836595781","0.735173174"
"a745","0.771624017","1.490261251","1.840148762","1.031369689","0.894161772","0.8752921"
"a746","0.547191177","0.857661974","0.703239711","0.903653596","0.953993809","1.288557635"
"a747","0.333459903","0.604551405","0.333586677","0.795772964","0.888596996","0.621740642"
"a748","0.978797652","0.697179148","2.807448848","0.683990258","0.64439596","0.997134752"
"a749","0.886161051","0.628783744","4.399975556","0.401037783","0.789501517","1.443573159"
"a750","0.78185817","0.317001606","0.998697998","0.497034747","0.491915642","0.317470623"
"a751","0.883724539","1.701612161","1.139163855","3.463069771","1.384917439","1.011515498"
"a752","1.020797765","0.804130639","0.74596869","1.074690764","0.486605472","0.562099221"
"a753","0.821129873","0.265311361","0.215301977","0.359483918","0.640846924","0.348463"
"a754","1.108572698","0.678913907","1.959204009","0.834012508","0.812211945","0.540165405"
"a755","0.68210779","0.804211075","1.11101804","1.079083174","0.714575254","0.393438762"
"a756","0.393048926","0.505411693","0.273250722","0.709880094","0.510732986","0.833230688"
"a757","0.519676281","0.61998804","0.211999321","0.547787144","0.344181252","0.436351567"
"a758","1.526389108","0.677670152","0.117749031","0.627926167","1.721068601","0.504009379"
"a759","1.159069279","0.665884857","0.519503115","0.473054844","0.635503076","0.268718043"
"a760","1.686077891","0.870608871","0.953704179","0.903027431","0.815430407","1.190129487"
"a761","1.484971529","0.967867545","3.394162715","0.955596582","1.069864578","1.174965262"
"a762","1.058829743","0.741549837","0.417067778","1.056839716","0.796697736","0.68910937"
"a763","0.540852647","1.10973754","0.616003545","0.931895353","1.764075937","0.245361049"
"a764","0.621524173","0.335441078","1.215375809","0.235793188","0.795595681","1.395251876"
"a765","0.848104408","0.907847686","0.697182988","0.580556599","0.988595847","0.660644144"
"a766","1.382141683","0.830665004","0.961388985","1.001168734","1.005930178","1.407981132"
"a767","1.187864883","1.39278533","1.488818056","1.518005964","1.926402048","1.680240413"
"a768","1.002818566","1.259299362","1.246535296","1.259772695","1.242501074","1.275013069"
"a769","1.107472793","1.063324983","0.683541135","0.365984327","1.265600523","1.255099247"
"a770","1.071574084","0.954423902","0.615081421","0.561594395","1.426034085","0.784669166"
"a771","0.944596825","0.460702146","0.644216042","0.421547858","0.734689171","0.491346348"
"a772","1.146263288","0.569723096","0.648599777","0.964077573","1.052560488","0.989824866"
"a773","0.850955763","0.824552366","0.792589083","1.187720395","1.750422976","2.840484536"
"a774","0.786961688","0.925933769","1.380216918","1.210814387","1.534494088","1.134352772"
"a775","1.122991302","0.519492743","2.847262818","0.664198626","1.168730765","2.471344318"
"a776","0.737137657","0.630140725","0.919093513","0.461260406","0.827452558","0.614940075"
"a777","1.011613888","0.400226855","0.742231348","0.357130761","0.737131756","0.47546777"
"a778","1.177849937","0.644174702","1.076074234","0.860910943","0.998632084","0.976699631"
"a779","1.161699548","0.598766002","1.106105874","0.829074467","1.305818728","1.063380634"
"a780","0.780714453","0.656086075","0.914506439","0.733055557","1.115824017","0.697378412"
"a781","0.548452568","0.523477896","0.365448763","1.03145415","0.809842319","0.511979607"
"a782","1.144648447","1.145542781","1.645022747","0.821656643","1.084299756","1.146973929"
"a783","0.738092897","1.203124265","0.810716468","0.54059497","0.982694201","1.21990236"
"a784","1.127242881","1.331356425","2.349183904","1.155134596","1.362285497","1.241387352"
"a785","1.132365636","0.983717017","1.69763417","0.971185514","1.254226523","0.935535542"
"a786","1.082268761","1.105278781","2.39823144","1.330134021","0.685654594","2.08910308"
"a787","1.125670401","0.62769698","0.477554931","1.005018664","0.864441098","1.359016585"
"a788","0.814118221","0.614381433","0.733732452","1.026365121","0.838639508","0.798853306"
"a789","1.272392679","0.151135058","0.352771964","0.276339032","0.866212563","0.415137189"
"a790","1.391371227","0.250092659","2.234174331","0.14576948","0.680602558","0.909605931"
"a791","1.337242115","0.308611176","0.851386115","1.073663964","0.673557968","0.574028113"
"a792","1.041099842","0.445381821","0.69631162","0.670266281","0.334627295","0.60885708"
"a793","0.770683902","0.766593778","0.991505911","0.521300304","0.736481861","0.699813105"
"a794","0.747940489","0.460337202","0.829773719","0.682770427","0.816361748","0.650574476"
"a795","0.611809442","0.750446733","0.599810599","0.59691037","0.690463493","0.591777724"
"a796","1.631924119","0.831268188","1.569116108","0.87231731","0.950228296","1.606031571"
"a797","1.883783293","1.279660582","2.0319831","0.944119361","0.946497664","2.428996723"
"a798","1.230830474","0.991283618","1.893477099","1.723622564","1.037414418","1.420973906"
"a799","0.976870038","0.488266876","0.931873469","1.121665386","0.957862844","1.439386478"
"a800","1.151267906","0.403828951","0.394577226","1.193894188","1.390385456","0.920595898"
"a801","0.823462386","1.34607189","0.613085324","0.651876655","0.621191692","1.663602493"
"a802","0.46837002","0.281489101","0.436261157","0.782011155","0.535983724","0.703102727"
"a803","0.490670724","0.602767893","0.876004336","0.942654318","0.805386254","0.982037489"
"a804","0.4802689","0.572396366","0.77070401","0.925496034","0.71770345","0.856663263"
"a805","0.940777628","0.527111151","0.483121101","0.312685638","1.397863815","1.005298438"
"a806","0.947736088","0.79621873","0.728627807","0.506355408","0.817816837","0.783804757"
"a807","0.946646602","0.630479553","0.622056703","0.417399076","0.718589067","0.645847298"
"a808","1.106687755","0.817036328","0.447326168","0.57002336","0.981021352","0.849938704"
"a809","0.989857579","1.063338833","0.374423665","0.744626583","0.960131152","0.885086058"
"a810","0.688213873","0.707240072","0.733879305","1.153452274","0.925225256","1.838563074"
"a811","0.552439428","0.626809583","0.783096976","1.472868592","1.278960584","1.246482171"
"a812","0.543832642","0.82348189","4.371440038","1.532494235","1.414164448","0.870324662"
"a813","0.774954022","0.470313864","0.742180635","0.486993043","0.915939955","0.451666588"
"a814","0.376696251","0.046285195","0.145012429","0.272432647","0.419767831","0.155227793"
"a815","0.716655327","0.455675536","0.725187321","0.72570738","1.085087931","0.58931679"
"a816","0.560044676","0.369551968","0.547852138","0.45184339","0.799313914","0.36064514"
"a817","1.359030919","1.07122641","1.025652917","1.416996847","0.991988002","0.21411493"
"a818","1.444593467","0.886723195","1.137997674","1.147110926","0.959015556","0.417072657"
"a819","1.180597592","1.090219033","1.39639291","1.113147096","1.013476331","0.390790681"
"a820","1.368458784","1.151663006","1.06301141","1.28638213","0.866886475","0.648603269"
"a821","1.717164342","0.979366076","0.906560324","1.841635735","1.604518274","0.570374812"
"a822","1.310263371","1.157154733","1.419382112","0.961556997","1.130577169","0.915713742"
"a823","1.088714626","0.990817932","1.20870198","1.149684025","0.779212335","0.718597136"
"a824","0.538458724","0.326341313","0.388026319","0.401927552","0.454327058","0.327184741"
"a825","0.751724555","0.743817915","1.17667953","1.031279256","0.919098081","0.685926097"
"a826","1.27669216","1.046134356","1.098032035","1.160312582","1.034454894","0.75333563"
"a827","1.232942826","1.003400789","1.190001023","1.253029054","0.922312688","0.788335788"
"a828","1.367062349","1.316489177","1.494422727","1.204125076","1.004242333","0.870010073"
"a829","0.986609521","1.037961608","1.160022504","1.186675816","0.879288949","0.703095997"
"a830","1.212330972","1.371955487","1.58336529","1.485283237","0.977112093","1.051035844"
"a831","1.432416495","1.796051897","1.953844554","1.503133325","1.031846414","1.058790619"
"a832","1.159374261","1.137234863","1.18646998","0.587532594","0.854792539","0.623480926"
"a833","1.580871534","1.15711911","1.212990003","0.984223303","0.914013947","0.936894227"
"a834","1.197517453","1.008519718","1.369203326","1.067519458","1.255335772","0.899412252"
"a835","1.042014609","0.886154716","1.12897372","0.75692583","1.301397318","0.837972004"
"a836","0.610595219","0.319324971","0.333072834","0.424735325","0.607252704","0.306309086"
"a837","0.384033049","0.264090153","0.24215738","0.470185353","0.771688665","0.385687456"
"a838","0.273664399","0.188593289","0.1730685","0.264777992","0.322634882","0.196792201"
"a839","0.387830911","0.363092982","0.34685199","0.748989927","0.598869029","0.583166665"
"a840","0.651265493","0.38198684","0.369012958","0.553547877","0.650480505","0.420610517"
"a841","0.545887433","0.279235488","0.376733253","0.401077918","0.465718837","0.25147677"
"a842","0.948534359","0.587209905","0.817880032","0.629915446","0.54481273","0.518356366"
"a843","0.882267531","0.657216135","1.040475752","1.141210907","0.775676887","0.21726959"
"a844","1.08248859","1.247892441","1.260194274","1.528394756","0.826331248","0.662742787"
"a845","1.90023939","2.101857382","1.539199752","1.603289384","1.236561088","0.920786507"
"a846","0.622718341","0.608583171","0.491333007","0.777529646","0.783993422","0.60830732"
"a847","0.626546377","0.526948586","0.616645335","0.883817833","0.775419099","0.710545437"
"a848","1.097670272","1.029539112","1.139604581","1.237494238","0.965312744","0.958106933"
"a849","0.731494447","0.565657553","0.67982385","1.027854996","0.722703707","0.646968643"
"a850","1.186916158","0.813501625","0.98034129","1.070943913","0.82248873","0.785579704"
"a851","1.027521198","0.919763597","1.04005898","0.646948699","0.935591636","0.651165426"
"a852","1.050900629","1.146841481","1.272432264","1.416410276","1.652771564","1.214807303"
"a853","1.150981729","1.088603353","0.960610521","1.484511602","1.452387581","1.01275097"
"a854","1.368931752","1.38986788","1.510552058","1.376709591","1.664731896","1.378180785"
"a855","0.813055218","0.888329931","0.660693439","0.996855331","0.783089741","0.622706166"
"a856","1.152282714","1.282153487","1.131587774","1.119292812","0.782476588","0.569042674"
"a857","0.929102175","1.107151614","0.822857106","0.716864538","0.738177218","0.395903088"
"a858","0.428176292","0.327730013","0.419944083","0.439637846","0.780785587","0.372396175"
"a859","0.838544725","0.705401959","0.879515418","0.736092804","0.89961504","0.639534497"
"a860","1.778985503","1.388554112","1.509186348","1.002182403","1.171892813","0.865211499"
"a861","1.304583882","0.763068882","1.264364948","0.950263186","0.439776428","0.837084118"
"a862","1.499532403","1.028897525","1.628190901","1.017398946","1.560227705","1.10480662"
"a863","1.061308124","1.006395888","1.40587551","1.336093065","1.568100394","1.243312497"
"a864","1.179333508","0.823935327","1.234445976","1.241975229","1.493547954","0.817928362"
"a865","1.430793025","1.156439852","1.50564203","0.954322565","0.614264512","0.597773974"
"a866","0.919863168","1.072193197","0.933386409","0.578985195","0.415196918","0.374195975"
"a867","1.663964927","0.995272679","1.046173401","0.671861586","1.104331589","0.555778992"
"a868","1.877628659","0.926089761","1.185937946","0.741805511","1.113101155","0.558091966"
"a869","1.864687148","1.222102845","1.525871427","0.548703449","0.567186132","0.447215935"
"a870","1.623846087","1.350923765","1.678565036","1.104941829","1.679715402","0.824502497"
"a871","1.325731864","1.304426551","1.628042601","1.508485268","2.0776628","1.373145202"
"a872","1.283185526","1.278240785","1.211212307","1.176969216","1.708535119","0.806657337"
"a873","10.3496195","7.185037392","1.677750313","4.263778972","10.48591729","0.612384556"
"a874","2.021298283","1.003533543","1.288717085","0.188477553","1.189785343","0.614947259"
"a875","1.74239768","1.214319495","0.242017662","0.996115875","1.556520324","0.974292468"
"a876","1.138255514","1.698563391","0.797305479","0.567899611","1.586656445","0.998678848"
"a877","1.247081834","1.408234451","0.651361033","0.411866817","1.012345523","0.517694441"
"a878","1.901175872","0.925807445","0.700748119","0.282978521","0.931201915","0.501662443"
"a879","2.061338216","1.13815684","0.80797006","0.492680913","0.946269657","0.652409764"
"a880","2.113310625","1.329133172","1.203753006","0.330411232","0.582162891","0.385572375"
"a881","2.363273572","1.592100167","1.444712751","0.720776065","0.673693552","0.607601831"
"a882","2.145699654","1.424759525","1.429594902","0.849696155","1.211924394","0.666309086"
"a883","2.180181803","1.548614661","1.90588224","1.092410516","0.643868673","0.586071997"
"a884","1.93225909","1.534386282","2.143262704","1.364259754","1.248764395","1.078639502"
"a885","1.634475318","1.804474869","2.065775273","1.30771165","1.537527518","1.363186185"
"a886","1.693011698","1.516549714","1.545925381","1.185460445","1.257416126","1.196446969"
"a887","1.57677116","0.759508647","1.134267019","1.187721382","1.138050363","0.80989063"
"a888","1.53436518","0.851537343","1.197023028","6.39964252","10.07339277","2.65480795"
"a889","1.900465807","1.018635789","0.956794759","2.954623264","6.936425014","1.377698586"
"a890","1.343822057","1.151224849","0.865679454","3.301725931","5.869289186","1.339498321"
"a891","1.579736731","1.463430955","0.792225243","3.776603278","6.233556812","1.620030835"
"a892","1.217614917","1.052471151","0.508837933","1.811473269","4.724944053","1.423049756"
"a893","1.642875468","0.931721944","0.47968493","2.208482452","2.653822909","1.175168229"
"a894","1.83117683","1.138692206","1.051289396","2.011073163","3.690555757","2.055721247"
"a895","1.353294639","1.153174746","0.591319973","1.703759164","3.331391584","0.704884876"
"a896","1.435986452","0.895254469","0.574987814","0.938042306","5.021499225","1.33537493"
"a897","1.020218782","0.278611277","0.088499067","0.422549799","1.951888563","0.53980728"
"a898","0.844898389","0.235122363","0.14381544","0.664122504","1.530256707","0.519046516"
"a899","1.010905435","0.681664301","0.447848524","1.753698475","2.376386839","1.62120318"
"a900","0.866442692","0.279632533","0.898539775","0.77088677","1.390388915","0.125883799"
"a901","1.232396523","0.53642656","0.373346973","0.993160329","1.103248471","0.406056261"
"a902","2.167940528","0.11253421","0.102334762","0.144394177","0.866300122","0.722481889"
"a903","0.820963285","0.623677979","1.048682703","0.582429851","0.676159777","0.57091817"
"a904","3.295263661","1.366511616","0.699102699","0.132921908","1.400087366","0.945438544"
"a905","1.4810599","0.165754423","0.938717595","0.529016207","0.679843028","0.364227515"
"a906","0.75856844","0.44279678","0.481201328","0.483350877","0.71727706","0.270441459"
"a907","0.951417948","0.904854619","1.756819411","0.946706489","0.930920106","0.974348228"
"a908","0.673591615","1.046996044","1.347196757","1.509917904","1.201367942","0.90961263"
"a909","0.317016125","3.495001088","3.201593224","0.626586446","1.042177348","0.679542361"
"a910","1.484917653","0.387553236","1.10427745","1.853736245","2.042577666","0.084541792"
"a911","0.971709586","0.968127482","1.166445572","1.00453757","0.856842","0.672405766"
"a912","1.238774279","0.670555318","1.022066763","0.512764998","0.537385131","1.464833557"
"a913","1.194478436","0.988591682","0.311932858","0.517616595","0.474427459","0.510100291"
"a914","0.648369365","0.862793403","0.643256359","0.64262228","1.090067481","0.525607948"
"a915","0.778628473","1.761910218","1.337678902","0.742700585","1.269221671","1.329200041"
"a916","0.757266497","1.958625474","0.707848771","1.248894879","1.789346423","1.40367213"
"a917","0.895223638","0.455727061","0.193382618","0.837525733","1.430545779","0.57553171"
"a918","0.722404581","0.574621696","0.739349623","0.64056738","1.055291111","0.587161636"
"a919","0.951054718","0.927693255","1.900946421","1.323123257","0.768377063","0.899920581"
"a920","0.520737503","0.575399295","0.882770151","1.000955522","1.087572595","0.91798535"
"a921","1.441717257","0.818717932","1.64928172","0.983612678","0.926526657","0.977575499"
"a922","0.479702855","0.617440733","0.536650686","1.640462837","1.743014194","0.629931943"
"a923","1.49170985","0.895278865","1.065114882","1.213739554","1.153185999","0.726715695"
"a924","0.934356199","0.826480872","1.538850275","0.872638065","0.623297704","0.792372985"
"a925","1.251890256","1.443070839","2.17306166","0.859245308","1.121091169","1.238720291"
"a926","0.930773623","0.921265022","0.728038626","0.790424967","0.893134129","1.383185256"
"a927","1.070562132","1.941641348","0.797923842","1.846279787","2.323315897","1.816944198"
"a928","0.619101469","1.169051794","0.566018845","1.22202148","1.701804233","1.894919314"
"a929","1.32821406","0.814527548","1.361195366","1.026556099","2.509843045","1.19794769"
"a930","1.45376461","1.277081732","5.57567609","0.538335026","0.80900468","1.328605377"
"a931","1.296603746","1.172631141","1.161731681","1.001551407","1.376466038","1.184103145"
"a932","0.547450076","0.958904516","0.132188911","1.273616057","0.613382378","0.866444677"
"a933","1.019914442","1.26912955","0.111753841","0.91110233","1.572846437","0.828244002"
"a934","2.236801973","1.509613898","0.209829057","0.252213768","1.118681724","0.816690869"
"a935","0.880185878","1.972225226","1.034538825","0.25694234","0.561641089","0.47190519"
"a936","0.976026942","1.038243675","0.857709198","0.778253559","1.207757853","0.558426075"
"a937","0.798012005","1.447013416","0.289310474","0.725669109","0.892214694","1.165626681"
"a938","0.739832513","1.040143925","1.374567778","1.231866497","0.838693525","1.323850997"
"a939","1.421334343","1.58995039","3.28687971","1.129175196","1.130052503","1.991817648"
"a940","1.070011882","0.568248081","1.968940501","0.55894795","0.671702894","0.688491278"
"a941","1.179403752","1.128548988","1.194778964","0.577077315","0.598649711","0.900347304"
"a942","0.568341622","0.33996746","0.355553393","0.845541629","1.009058006","0.472226845"
"a943","0.75806739","0.741006648","0.511138234","0.394799151","0.699062","0.732048131"
"a944","0.982115618","1.102233737","1.890308097","0.862341345","0.957741095","0.872204159"
"a945","0.743186293","1.108044588","1.715785429","0.837548256","0.857414278","1.742005383"
"a946","1.672617457","0.526760946","1.647284178","0.742062079","1.746683058","1.639239207"
"a947","0.904975287","0.167687881","0.635746732","1.262020714","1.385341009","0.578906825"
"a948","1.700176438","1.260260704","2.111343776","1.120105016","0.877656048","1.078991452"
"a949","0.864384569","1.862845427","1.652270597","1.285838293","1.093202678","0.842027482"
"a950","0.919416146","0.449415853","0.340977771","0.725184841","1.298425006","1.135659996"
"a951","1.350750397","1.064907692","1.09059734","0.92092609","0.854774795","1.058118798"
"a952","1.003270649","0.750537128","0.562042557","0.941225143","0.72922869","0.608483862"
"a953","0.790722705","0.686523547","0.706726697","0.525072662","0.685619784","0.12244759"
"a954","0.795871395","1.041261258","1.330202738","0.818486872","0.866961722","1.155977325"
"a955","0.966000934","1.138941984","1.455083387","1.713364826","1.217712918","1.08555412"
"a956","0.620313042","0.775841971","0.247870536","1.466345827","1.228315501","0.707632687"
"a957","0.873603619","0.764159766","0.37935895","1.570729269","1.619350407","0.398779829"
"a958","1.160822124","0.870385128","0.195892129","0.76898096","0.842180007","1.013382934"
"a959","0.664361101","0.516427068","0.438304506","0.398041602","0.602241872","0.395501379"
"a960","0.853972046","0.997263678","1.015380682","0.975819122","0.936865205","1.108784182"
"a961","0.895688036","1.153989746","0.744030542","1.14264385","1.048069403","0.841050508"
"a962","0.65976284","0.89861748","0.324810462","1.511492224","1.216415379","0.912026957"
"a963","0.669781375","0.869048067","0.316535497","1.251380287","1.111321014","0.143245776"
"a964","0.715009071","0.93568937","0.825136464","0.553096479","1.09463658","0.719249147"
"a965","0.790093335","0.347324898","0.336503667","0.31485182","0.694379151","0.510552857"
"a966","0.304934697","0.704759216","0.499533696","1.110587543","1.228419177","0.646158392"
"a967","0.736329528","0.524762566","0.4085217","0.865629785","0.930111294","0.593221037"
"a968","0.816352014","0.238740494","0.374813338","0.575575442","0.995515291","0.801053606"
"a969","1.438032783","1.069205592","0.842608988","1.185090003","1.070157101","1.285260572"
"a970","1.068465199","0.891484774","0.949825504","1.031500935","0.913557885","1.167694331"
"a971","0.531788092","0.334864117","0.485084578","0.426009705","0.623139875","0.215066892"
"a972","0.700852069","0.415720402","0.298324288","0.096727597","0.675008629","0.320999473"
"a973","0.975432692","0.491399348","0.619310489","0.44395716","0.730205959","0.495167126"
"a974","1.219020031","0.901405169","1.331608648","0.794059896","1.170835203","1.339164362"
"a975","0.21348843","1.061818385","0.879482977","1.558789988","1.650433115","0.82626767"
"a976","0.752722768","0.692420395","0.824987688","1.017709652","1.260736482","0.943158855"
"a977","0.855364209","0.925906001","1.497529998","0.898655481","1.302915182","0.892131813"
"a978","0.630568391","0.997167087","0.333782358","0.679787676","1.114404503","1.129745415"
"a979","1.136210384","0.873781204","1.204098069","1.333762381","0.849549646","1.699966083"
"a980","0.979675363","1.950976565","2.641345043","0.997868695","1.18021789","2.798732709"
"a981","0.531272852","0.326602617","0.20778168","0.567409622","0.669518261","1.104735381"
"a982","0.666747924","0.362029227","0.338824451","0.638452163","0.558655875","0.452725244"
"a983","0.863225569","0.771482866","1.822482193","0.907974843","0.746650137","1.332597535"
"a984","0.549477731","0.757766151","1.334216973","0.866834647","0.844589269","0.708544602"
"a985","0.484155798","0.306247044","0.294501145","1.041815423","0.853396887","0.831486205"
"a986","0.398069603","0.563138382","0.260912096","1.253866025","0.472849659","0.50269055"
"a987","0.66783293","1.19164051","1.16066672","0.773972788","1.00165464","1.07214523"
"a988","0.550937856","0.903975638","1.438065359","0.17807502","0.892766631","1.043246926"
"a989","0.708975891","1.101302165","0.382794878","0.948688748","1.157325773","1.032866089"
"a990","0.95324179","0.407863926","0.186983889","1.013089944","1.082553689","0.986869213"
"a991","0.905402602","0.499796588","0.577116834","0.715289151","0.630990419","1.053255439"
"a992","1.060562793","0.698177148","1.486455765","0.54632849","0.796948534","0.497038317"
"a993","1.273910065","0.286457019","0.363235521","0.726898175","0.600095087","0.713990015"
"a994","0.89952062","0.476658836","0.6365271","0.91821237","0.637142007","0.648740362"
"a995","0.980215571","0.506396004","0.789212021","0.558177873","0.367184328","0.583308481"
"a996","0.786649239","0.376283646","0.507300534","0.775185252","0.63424282","0.608315229"
"a997","1.184993508","0.54426556","1.894899022","0.686075221","0.827405931","0.53618142"
"a998","0.881131101","0.271867887","0.475878044","0.717042348","0.647590283","0.679736185"
"a999","1.202533058","0.561112651","0.572398229","0.928902456","0.798119532","0.574076181"
"a1000","1.206175959","0.985738125","1.198621725","1.196752934","1.389671182","1.30694992"
"a1001","0.971546937","0.456027915","0.461170162","0.921601313","0.628280709","0.798019217"
"a1002","0.981786993","0.760806247","0.008375318","1.222110667","0.604615864","0.657144791"
"a1003","0.985645003","0.83240665","0.504160829","0.686135366","1.020774034","0.698674064"
"a1004","0.844575251","0.846557057","0.494549216","1.469949668","0.652513616","1.047475315"
